"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"22.07.2017 16:45 - 22.07.2017 17:00","12433","11974"
"22.07.2017 17:00 - 22.07.2017 17:15","12544","12017"
"22.07.2017 17:15 - 22.07.2017 17:30","12691","12044"
"22.07.2017 17:30 - 22.07.2017 17:45","12828","12165"
"22.07.2017 17:45 - 22.07.2017 18:00","12966","12333"
"22.07.2017 18:00 - 22.07.2017 18:15","13096","12309"
"22.07.2017 18:15 - 22.07.2017 18:30","13120","12240"
"22.07.2017 18:30 - 22.07.2017 18:45","13100","12222"
"22.07.2017 18:45 - 22.07.2017 19:00","13001","12187"
"22.07.2017 19:00 - 22.07.2017 19:15","13032","12141"
"22.07.2017 19:15 - 22.07.2017 19:30","13184","12132"
"22.07.2017 19:30 - 22.07.2017 19:45","13276","12086"
"22.07.2017 19:45 - 22.07.2017 20:00","13329","12086"
"22.07.2017 20:00 - 22.07.2017 20:15","13398","11970"
"22.07.2017 20:15 - 22.07.2017 20:30","13461","11956"
"22.07.2017 20:30 - 22.07.2017 20:45","13461","11801"
"22.07.2017 20:45 - 22.07.2017 21:00","13363","11751"
"22.07.2017 21:00 - 22.07.2017 21:15","13304","11702"
"22.07.2017 21:15 - 22.07.2017 21:30","13214","11683"
"22.07.2017 21:30 - 22.07.2017 21:45","13273","11723"
"22.07.2017 21:45 - 22.07.2017 22:00","13274","11844"
"22.07.2017 22:00 - 22.07.2017 22:15","13312","11973"
"22.07.2017 22:15 - 22.07.2017 22:30","13422","11926"
"22.07.2017 22:30 - 22.07.2017 22:45","13552","11786"
"22.07.2017 22:45 - 22.07.2017 23:00","13582","11663"
"22.07.2017 23:00 - 22.07.2017 23:15","13412","11487"
"22.07.2017 23:15 - 22.07.2017 23:30","13271","11335"
"22.07.2017 23:30 - 22.07.2017 23:45","13097","11208"
"22.07.2017 23:45 - 23.07.2017 00:00","12864","11034"
"23.07.2017 00:00 - 23.07.2017 00:15","12712","10813"
"23.07.2017 00:15 - 23.07.2017 00:30","12612","10666"
"23.07.2017 00:30 - 23.07.2017 00:45","12452","10517"
"23.07.2017 00:45 - 23.07.2017 01:00","12251","10351"
"23.07.2017 01:00 - 23.07.2017 01:15","12068","10308"
"23.07.2017 01:15 - 23.07.2017 01:30","11874","10166"
"23.07.2017 01:30 - 23.07.2017 01:45","11688","10062"
"23.07.2017 01:45 - 23.07.2017 02:00","11541","9939"
"23.07.2017 02:00 - 23.07.2017 02:15","11377","9873"
"23.07.2017 02:15 - 23.07.2017 02:30","11275","9792"
"23.07.2017 02:30 - 23.07.2017 02:45","11196","9758"
"23.07.2017 02:45 - 23.07.2017 03:00","11108","9696"
"23.07.2017 03:00 - 23.07.2017 03:15","11048","9615"
"23.07.2017 03:15 - 23.07.2017 03:30","11030","9596"
"23.07.2017 03:30 - 23.07.2017 03:45","10969","9479"
"23.07.2017 03:45 - 23.07.2017 04:00","10904","9473"
"23.07.2017 04:00 - 23.07.2017 04:15","10849","9476"
"23.07.2017 04:15 - 23.07.2017 04:30","10806","9464"
"23.07.2017 04:30 - 23.07.2017 04:45","10769","9456"
"23.07.2017 04:45 - 23.07.2017 05:00","10742","9375"
"23.07.2017 05:00 - 23.07.2017 05:15","10697","9391"
"23.07.2017 05:15 - 23.07.2017 05:30","10597","9365"
"23.07.2017 05:30 - 23.07.2017 05:45","10504","9218"
"23.07.2017 05:45 - 23.07.2017 06:00","10391","9121"
"23.07.2017 06:00 - 23.07.2017 06:15","10339","9090"
"23.07.2017 06:15 - 23.07.2017 06:30","10326","9040"
"23.07.2017 06:30 - 23.07.2017 06:45","10312","9061"
"23.07.2017 06:45 - 23.07.2017 07:00","10331","9085"
"23.07.2017 07:00 - 23.07.2017 07:15","10310","9157"
"23.07.2017 07:15 - 23.07.2017 07:30","10305","9160"
"23.07.2017 07:30 - 23.07.2017 07:45","10348","9280"
"23.07.2017 07:45 - 23.07.2017 08:00","10432","9296"
"23.07.2017 08:00 - 23.07.2017 08:15","10517","9425"
"23.07.2017 08:15 - 23.07.2017 08:30","10565","9586"
"23.07.2017 08:30 - 23.07.2017 08:45","10729","9641"
"23.07.2017 08:45 - 23.07.2017 09:00","10866","9779"
"23.07.2017 09:00 - 23.07.2017 09:15","10982","9915"
"23.07.2017 09:15 - 23.07.2017 09:30","11073","9993"
"23.07.2017 09:30 - 23.07.2017 09:45","11162","10078"
"23.07.2017 09:45 - 23.07.2017 10:00","11239","10177"
"23.07.2017 10:00 - 23.07.2017 10:15","11328","10262"
"23.07.2017 10:15 - 23.07.2017 10:30","11409","10364"
"23.07.2017 10:30 - 23.07.2017 10:45","11435","10448"
"23.07.2017 10:45 - 23.07.2017 11:00","11468","10534"
"23.07.2017 11:00 - 23.07.2017 11:15","11491","10646"
"23.07.2017 11:15 - 23.07.2017 11:30","11480","10683"
"23.07.2017 11:30 - 23.07.2017 11:45","11472","10724"
"23.07.2017 11:45 - 23.07.2017 12:00","11490","10848"
"23.07.2017 12:00 - 23.07.2017 12:15","11472","10925"
"23.07.2017 12:15 - 23.07.2017 12:30","11437","11013"
"23.07.2017 12:30 - 23.07.2017 12:45","11437","10997"
"23.07.2017 12:45 - 23.07.2017 13:00","11368","10949"
"23.07.2017 13:00 - 23.07.2017 13:15","11367","11028"
"23.07.2017 13:15 - 23.07.2017 13:30","11366","10932"
"23.07.2017 13:30 - 23.07.2017 13:45","11322","10886"
"23.07.2017 13:45 - 23.07.2017 14:00","11314","10818"
"23.07.2017 14:00 - 23.07.2017 14:15","11289","10795"
"23.07.2017 14:15 - 23.07.2017 14:30","11251","10787"
"23.07.2017 14:30 - 23.07.2017 14:45","11225","10776"
"23.07.2017 14:45 - 23.07.2017 15:00","11189","10744"
"23.07.2017 15:00 - 23.07.2017 15:15","11169","10684"
"23.07.2017 15:15 - 23.07.2017 15:30","11180","10678"
"23.07.2017 15:30 - 23.07.2017 15:45","11182","10723"
"23.07.2017 15:45 - 23.07.2017 16:00","11206","10785"
"23.07.2017 16:00 - 23.07.2017 16:15","11249","10802"
"23.07.2017 16:15 - 23.07.2017 16:30","11336","10846"
"23.07.2017 16:30 - 23.07.2017 16:45","11479","10888"
"23.07.2017 16:45 - 23.07.2017 17:00","11632","11053"
"23.07.2017 17:00 - 23.07.2017 17:15","11820","11201"
"23.07.2017 17:15 - 23.07.2017 17:30","12044","11282"
"23.07.2017 17:30 - 23.07.2017 17:45","12281","11448"
"23.07.2017 17:45 - 23.07.2017 18:00","12515","11550"
"23.07.2017 18:00 - 23.07.2017 18:15","12636","11592"
"23.07.2017 18:15 - 23.07.2017 18:30","12768","11617"
"23.07.2017 18:30 - 23.07.2017 18:45","12807","11602"
"23.07.2017 18:45 - 23.07.2017 19:00","12766","11615"
"23.07.2017 19:00 - 23.07.2017 19:15","12690","11578"
"23.07.2017 19:15 - 23.07.2017 19:30","12828","11553"
"23.07.2017 19:30 - 23.07.2017 19:45","12956","11604"
"23.07.2017 19:45 - 23.07.2017 20:00","13024","11578"
"23.07.2017 20:00 - 23.07.2017 20:15","13144","11600"
"23.07.2017 20:15 - 23.07.2017 20:30","13366","11564"
"23.07.2017 20:30 - 23.07.2017 20:45","13468","11432"
"23.07.2017 20:45 - 23.07.2017 21:00","13463","11413"
"23.07.2017 21:00 - 23.07.2017 21:15","13478","11392"
"23.07.2017 21:15 - 23.07.2017 21:30","13516","11464"
"23.07.2017 21:30 - 23.07.2017 21:45","13566","11473"
"23.07.2017 21:45 - 23.07.2017 22:00","13564","11602"
"23.07.2017 22:00 - 23.07.2017 22:15","13636","11691"
"23.07.2017 22:15 - 23.07.2017 22:30","13741","11640"
"23.07.2017 22:30 - 23.07.2017 22:45","13828","11529"
"23.07.2017 22:45 - 23.07.2017 23:00","13780","11348"
"23.07.2017 23:00 - 23.07.2017 23:15","13613","11160"
"23.07.2017 23:15 - 23.07.2017 23:30","13471","10978"
"23.07.2017 23:30 - 23.07.2017 23:45","13263","10803"
"23.07.2017 23:45 - 24.07.2017 00:00","13058","10638"
"24.07.2017 00:00 - 24.07.2017 00:15","12866","10541"
"24.07.2017 00:15 - 24.07.2017 00:30","12734","10398"
"24.07.2017 00:30 - 24.07.2017 00:45","12526","10247"
"24.07.2017 00:45 - 24.07.2017 01:00","12287","10122"
"24.07.2017 01:00 - 24.07.2017 01:15","12102","10000"
"24.07.2017 01:15 - 24.07.2017 01:30","11942","9976"
"24.07.2017 01:30 - 24.07.2017 01:45","11876","9890"
"24.07.2017 01:45 - 24.07.2017 02:00","11775","9805"
"24.07.2017 02:00 - 24.07.2017 02:15","11688","9762"
"24.07.2017 02:15 - 24.07.2017 02:30","11665","9712"
"24.07.2017 02:30 - 24.07.2017 02:45","11590","9709"
"24.07.2017 02:45 - 24.07.2017 03:00","11523","9698"
"24.07.2017 03:00 - 24.07.2017 03:15","11451","9699"
"24.07.2017 03:15 - 24.07.2017 03:30","11396","9699"
"24.07.2017 03:30 - 24.07.2017 03:45","11370","9660"
"24.07.2017 03:45 - 24.07.2017 04:00","11344","9608"
"24.07.2017 04:00 - 24.07.2017 04:15","11328","9705"
"24.07.2017 04:15 - 24.07.2017 04:30","11371","9731"
"24.07.2017 04:30 - 24.07.2017 04:45","11417","9739"
"24.07.2017 04:45 - 24.07.2017 05:00","11445","9803"
"24.07.2017 05:00 - 24.07.2017 05:15","11490","9901"
"24.07.2017 05:15 - 24.07.2017 05:30","11544","10011"
"24.07.2017 05:30 - 24.07.2017 05:45","11553","10105"
"24.07.2017 05:45 - 24.07.2017 06:00","11696","10188"
"24.07.2017 06:00 - 24.07.2017 06:15","11928","10519"
"24.07.2017 06:15 - 24.07.2017 06:30","12244","10762"
"24.07.2017 06:30 - 24.07.2017 06:45","12616","11010"
"24.07.2017 06:45 - 24.07.2017 07:00","12999","11313"
"24.07.2017 07:00 - 24.07.2017 07:15","13306","11763"
"24.07.2017 07:15 - 24.07.2017 07:30","13750","12113"
"24.07.2017 07:30 - 24.07.2017 07:45","14165","12469"
"24.07.2017 07:45 - 24.07.2017 08:00","14580","12847"
"24.07.2017 08:00 - 24.07.2017 08:15","14851","13188"
"24.07.2017 08:15 - 24.07.2017 08:30","15003","13438"
"24.07.2017 08:30 - 24.07.2017 08:45","15156","13632"
"24.07.2017 08:45 - 24.07.2017 09:00","15283","13752"
"24.07.2017 09:00 - 24.07.2017 09:15","15380","13840"
"24.07.2017 09:15 - 24.07.2017 09:30","15409","13879"
"24.07.2017 09:30 - 24.07.2017 09:45","15331","13884"
"24.07.2017 09:45 - 24.07.2017 10:00","15263","13945"
"24.07.2017 10:00 - 24.07.2017 10:15","15253","14013"
"24.07.2017 10:15 - 24.07.2017 10:30","15206","14036"
"24.07.2017 10:30 - 24.07.2017 10:45","15183","14087"
"24.07.2017 10:45 - 24.07.2017 11:00","15236","14100"
"24.07.2017 11:00 - 24.07.2017 11:15","15277","14130"
"24.07.2017 11:15 - 24.07.2017 11:30","15266","14229"
"24.07.2017 11:30 - 24.07.2017 11:45","15219","14296"
"24.07.2017 11:45 - 24.07.2017 12:00","15225","14331"
"24.07.2017 12:00 - 24.07.2017 12:15","15260","14345"
"24.07.2017 12:15 - 24.07.2017 12:30","15231","14263"
"24.07.2017 12:30 - 24.07.2017 12:45","15191","14156"
"24.07.2017 12:45 - 24.07.2017 13:00","15148","14115"
"24.07.2017 13:00 - 24.07.2017 13:15","15207","14200"
"24.07.2017 13:15 - 24.07.2017 13:30","15335","14236"
"24.07.2017 13:30 - 24.07.2017 13:45","15419","14213"
"24.07.2017 13:45 - 24.07.2017 14:00","15422","14185"
"24.07.2017 14:00 - 24.07.2017 14:15","15392","14169"
"24.07.2017 14:15 - 24.07.2017 14:30","15346","14117"
"24.07.2017 14:30 - 24.07.2017 14:45","15395","14065"
"24.07.2017 14:45 - 24.07.2017 15:00","15406","13994"
"24.07.2017 15:00 - 24.07.2017 15:15","15408","13869"
"24.07.2017 15:15 - 24.07.2017 15:30","15455","13868"
"24.07.2017 15:30 - 24.07.2017 15:45","15443","13887"
"24.07.2017 15:45 - 24.07.2017 16:00","15569","13854"
"24.07.2017 16:00 - 24.07.2017 16:15","15579","13806"
"24.07.2017 16:15 - 24.07.2017 16:30","15593","13789"
"24.07.2017 16:30 - 24.07.2017 16:45","15652","13777"
"24.07.2017 16:45 - 24.07.2017 17:00","15704","13876"
"24.07.2017 17:00 - 24.07.2017 17:15","15802","13917"
"24.07.2017 17:15 - 24.07.2017 17:30","15907","14039"
"24.07.2017 17:30 - 24.07.2017 17:45","15995","14069"
"24.07.2017 17:45 - 24.07.2017 18:00","15994","14052"
"24.07.2017 18:00 - 24.07.2017 18:15","15866","13823"
"24.07.2017 18:15 - 24.07.2017 18:30","15601","13629"
"24.07.2017 18:30 - 24.07.2017 18:45","15469","13453"
"24.07.2017 18:45 - 24.07.2017 19:00","15424","13443"
"24.07.2017 19:00 - 24.07.2017 19:15","15421","13331"
"24.07.2017 19:15 - 24.07.2017 19:30","15425","13317"
"24.07.2017 19:30 - 24.07.2017 19:45","15425","13247"
"24.07.2017 19:45 - 24.07.2017 20:00","15391","13195"
"24.07.2017 20:00 - 24.07.2017 20:15","15416","13068"
"24.07.2017 20:15 - 24.07.2017 20:30","15444","12923"
"24.07.2017 20:30 - 24.07.2017 20:45","15370","12851"
"24.07.2017 20:45 - 24.07.2017 21:00","15236","12739"
"24.07.2017 21:00 - 24.07.2017 21:15","15167","12654"
"24.07.2017 21:15 - 24.07.2017 21:30","15147","12613"
"24.07.2017 21:30 - 24.07.2017 21:45","15077","12599"
"24.07.2017 21:45 - 24.07.2017 22:00","15045","12666"
"24.07.2017 22:00 - 24.07.2017 22:15","14971","12673"
"24.07.2017 22:15 - 24.07.2017 22:30","14924","12592"
"24.07.2017 22:30 - 24.07.2017 22:45","14887","12437"
"24.07.2017 22:45 - 24.07.2017 23:00","14722","12299"
"24.07.2017 23:00 - 24.07.2017 23:15","14596","12267"
"24.07.2017 23:15 - 24.07.2017 23:30","14665","12072"
"24.07.2017 23:30 - 24.07.2017 23:45","14437","11809"
"24.07.2017 23:45 - 25.07.2017 00:00","14151","11631"
"25.07.2017 00:00 - 25.07.2017 00:15","13904","11351"
"25.07.2017 00:15 - 25.07.2017 00:30","13617","11130"
"25.07.2017 00:30 - 25.07.2017 00:45","13393","10980"
"25.07.2017 00:45 - 25.07.2017 01:00","13194","10775"
"25.07.2017 01:00 - 25.07.2017 01:15","13001","10594"
"25.07.2017 01:15 - 25.07.2017 01:30","12746","10473"
"25.07.2017 01:30 - 25.07.2017 01:45","12599","10402"
"25.07.2017 01:45 - 25.07.2017 02:00","12468","10300"
"25.07.2017 02:00 - 25.07.2017 02:15","12318","10213"
"25.07.2017 02:15 - 25.07.2017 02:30","12214","10176"
"25.07.2017 02:30 - 25.07.2017 02:45","12156","10092"
"25.07.2017 02:45 - 25.07.2017 03:00","12061","10042"
"25.07.2017 03:00 - 25.07.2017 03:15","12017","10036"
"25.07.2017 03:15 - 25.07.2017 03:30","11972","10015"
"25.07.2017 03:30 - 25.07.2017 03:45","11938","9953"
"25.07.2017 03:45 - 25.07.2017 04:00","11922","9970"
"25.07.2017 04:00 - 25.07.2017 04:15","11906","9960"
"25.07.2017 04:15 - 25.07.2017 04:30","11937","9978"
"25.07.2017 04:30 - 25.07.2017 04:45","11967","9996"
"25.07.2017 04:45 - 25.07.2017 05:00","11982","10023"
"25.07.2017 05:00 - 25.07.2017 05:15","12020","10106"
"25.07.2017 05:15 - 25.07.2017 05:30","12077","10186"
"25.07.2017 05:30 - 25.07.2017 05:45","12095","10247"
"25.07.2017 05:45 - 25.07.2017 06:00","12170","10324"
"25.07.2017 06:00 - 25.07.2017 06:15","12367","10645"
"25.07.2017 06:15 - 25.07.2017 06:30","12698","10907"
"25.07.2017 06:30 - 25.07.2017 06:45","13081","11187"
"25.07.2017 06:45 - 25.07.2017 07:00","13443","11480"
"25.07.2017 07:00 - 25.07.2017 07:15","13775","11922"
"25.07.2017 07:15 - 25.07.2017 07:30","14115","12269"
"25.07.2017 07:30 - 25.07.2017 07:45","14595","12593"
"25.07.2017 07:45 - 25.07.2017 08:00","14913","12933"
"25.07.2017 08:00 - 25.07.2017 08:15","15081","13261"
"25.07.2017 08:15 - 25.07.2017 08:30","15163","13508"
"25.07.2017 08:30 - 25.07.2017 08:45","15196","13789"
"25.07.2017 08:45 - 25.07.2017 09:00","15364","13942"
"25.07.2017 09:00 - 25.07.2017 09:15","15498","14106"
"25.07.2017 09:15 - 25.07.2017 09:30","15583","14196"
"25.07.2017 09:30 - 25.07.2017 09:45","15652","14197"
"25.07.2017 09:45 - 25.07.2017 10:00","15661","14251"
"25.07.2017 10:00 - 25.07.2017 10:15","15652","14288"
"25.07.2017 10:15 - 25.07.2017 10:30","15607","14298"
"25.07.2017 10:30 - 25.07.2017 10:45","15597","14249"
"25.07.2017 10:45 - 25.07.2017 11:00","15618","14214"
"25.07.2017 11:00 - 25.07.2017 11:15","15601","14255"
"25.07.2017 11:15 - 25.07.2017 11:30","15608","14229"
"25.07.2017 11:30 - 25.07.2017 11:45","15627","14208"
"25.07.2017 11:45 - 25.07.2017 12:00","15566","14236"
"25.07.2017 12:00 - 25.07.2017 12:15","15543","14125"
"25.07.2017 12:15 - 25.07.2017 12:30","15517","14055"
"25.07.2017 12:30 - 25.07.2017 12:45","15430","14019"
"25.07.2017 12:45 - 25.07.2017 13:00","15368","14006"
"25.07.2017 13:00 - 25.07.2017 13:15","15413","14090"
"25.07.2017 13:15 - 25.07.2017 13:30","15452","14166"
"25.07.2017 13:30 - 25.07.2017 13:45","15402","14226"
"25.07.2017 13:45 - 25.07.2017 14:00","15514","14286"
"25.07.2017 14:00 - 25.07.2017 14:15","15581","14276"
"25.07.2017 14:15 - 25.07.2017 14:30","15635","14223"
"25.07.2017 14:30 - 25.07.2017 14:45","15695","14183"
"25.07.2017 14:45 - 25.07.2017 15:00","15673","14207"
"25.07.2017 15:00 - 25.07.2017 15:15","15706","14170"
"25.07.2017 15:15 - 25.07.2017 15:30","15731","14189"
"25.07.2017 15:30 - 25.07.2017 15:45","15750","14215"
"25.07.2017 15:45 - 25.07.2017 16:00","15865","14269"
"25.07.2017 16:00 - 25.07.2017 16:15","15849","14304"
"25.07.2017 16:15 - 25.07.2017 16:30","15846","14265"
"25.07.2017 16:30 - 25.07.2017 16:45","15858","14248"
"25.07.2017 16:45 - 25.07.2017 17:00","15946","14301"
"25.07.2017 17:00 - 25.07.2017 17:15","16082","14338"
"25.07.2017 17:15 - 25.07.2017 17:30","16118","14447"
"25.07.2017 17:30 - 25.07.2017 17:45","16182","14430"
"25.07.2017 17:45 - 25.07.2017 18:00","16233","14384"
"25.07.2017 18:00 - 25.07.2017 18:15","16152","14148"
"25.07.2017 18:15 - 25.07.2017 18:30","15900","13913"
"25.07.2017 18:30 - 25.07.2017 18:45","15742","13818"
"25.07.2017 18:45 - 25.07.2017 19:00","15697","13737"
"25.07.2017 19:00 - 25.07.2017 19:15","15687","13576"
"25.07.2017 19:15 - 25.07.2017 19:30","15720","13525"
"25.07.2017 19:30 - 25.07.2017 19:45","15701","13405"
"25.07.2017 19:45 - 25.07.2017 20:00","15674","13339"
"25.07.2017 20:00 - 25.07.2017 20:15","15725","13246"
"25.07.2017 20:15 - 25.07.2017 20:30","15722","13111"
"25.07.2017 20:30 - 25.07.2017 20:45","15626","12996"
"25.07.2017 20:45 - 25.07.2017 21:00","15497","12861"
"25.07.2017 21:00 - 25.07.2017 21:15","15370","12743"
"25.07.2017 21:15 - 25.07.2017 21:30","15314","12665"
"25.07.2017 21:30 - 25.07.2017 21:45","15201","12611"
"25.07.2017 21:45 - 25.07.2017 22:00","15080","12684"
"25.07.2017 22:00 - 25.07.2017 22:15","15081","12744"
"25.07.2017 22:15 - 25.07.2017 22:30","15145","12683"
"25.07.2017 22:30 - 25.07.2017 22:45","15179","12478"
"25.07.2017 22:45 - 25.07.2017 23:00","15035","12334"
"25.07.2017 23:00 - 25.07.2017 23:15","14766","12194"
"25.07.2017 23:15 - 25.07.2017 23:30","14664","12038"
"25.07.2017 23:30 - 25.07.2017 23:45","14451","11779"
"25.07.2017 23:45 - 26.07.2017 00:00","14204","11567"
"26.07.2017 00:00 - 26.07.2017 00:15","13194","11270"
"26.07.2017 00:15 - 26.07.2017 00:30","12912","11049"
"26.07.2017 00:30 - 26.07.2017 00:45","12655","10884"
"26.07.2017 00:45 - 26.07.2017 01:00","12394","10688"
"26.07.2017 01:00 - 26.07.2017 01:15","12183","10564"
"26.07.2017 01:15 - 26.07.2017 01:30","12015","10444"
"26.07.2017 01:30 - 26.07.2017 01:45","11900","10334"
"26.07.2017 01:45 - 26.07.2017 02:00","11791","10239"
"26.07.2017 02:00 - 26.07.2017 02:15","11697","10198"
"26.07.2017 02:15 - 26.07.2017 02:30","11614","10112"
"26.07.2017 02:30 - 26.07.2017 02:45","11513","10065"
"26.07.2017 02:45 - 26.07.2017 03:00","11453","10010"
"26.07.2017 03:00 - 26.07.2017 03:15","11391","9996"
"26.07.2017 03:15 - 26.07.2017 03:30","11402","9923"
"26.07.2017 03:30 - 26.07.2017 03:45","11406","9925"
"26.07.2017 03:45 - 26.07.2017 04:00","11383","9904"
"26.07.2017 04:00 - 26.07.2017 04:15","11388","9913"
"26.07.2017 04:15 - 26.07.2017 04:30","11394","9946"
"26.07.2017 04:30 - 26.07.2017 04:45","11399","9937"
"26.07.2017 04:45 - 26.07.2017 05:00","11438","9981"
"26.07.2017 05:00 - 26.07.2017 05:15","11472","10075"
"26.07.2017 05:15 - 26.07.2017 05:30","11525","10195"
"26.07.2017 05:30 - 26.07.2017 05:45","11626","10214"
"26.07.2017 05:45 - 26.07.2017 06:00","11718","10299"
"26.07.2017 06:00 - 26.07.2017 06:15","11989","10573"
"26.07.2017 06:15 - 26.07.2017 06:30","12350","10859"
"26.07.2017 06:30 - 26.07.2017 06:45","12681","11092"
"26.07.2017 06:45 - 26.07.2017 07:00","13006","11448"
"26.07.2017 07:00 - 26.07.2017 07:15","13384","11826"
"26.07.2017 07:15 - 26.07.2017 07:30","13746","12112"
"26.07.2017 07:30 - 26.07.2017 07:45","14283","12520"
"26.07.2017 07:45 - 26.07.2017 08:00","14736","12829"
"26.07.2017 08:00 - 26.07.2017 08:15","15048","13120"
"26.07.2017 08:15 - 26.07.2017 08:30","15238","13354"
"26.07.2017 08:30 - 26.07.2017 08:45","15467","13542"
"26.07.2017 08:45 - 26.07.2017 09:00","15740","13744"
"26.07.2017 09:00 - 26.07.2017 09:15","15934","13798"
"26.07.2017 09:15 - 26.07.2017 09:30","16067","13944"
"26.07.2017 09:30 - 26.07.2017 09:45","16178","13956"
"26.07.2017 09:45 - 26.07.2017 10:00","16223","13994"
"26.07.2017 10:00 - 26.07.2017 10:15","16282","14031"
"26.07.2017 10:15 - 26.07.2017 10:30","16305","13999"
"26.07.2017 10:30 - 26.07.2017 10:45","16276","14007"
"26.07.2017 10:45 - 26.07.2017 11:00","16278","13997"
"26.07.2017 11:00 - 26.07.2017 11:15","16203","13946"
"26.07.2017 11:15 - 26.07.2017 11:30","16140","13940"
"26.07.2017 11:30 - 26.07.2017 11:45","16050","13909"
"26.07.2017 11:45 - 26.07.2017 12:00","15977","13891"
"26.07.2017 12:00 - 26.07.2017 12:15","15578","13805"
"26.07.2017 12:15 - 26.07.2017 12:30","15514","13718"
"26.07.2017 12:30 - 26.07.2017 12:45","15729","13604"
"26.07.2017 12:45 - 26.07.2017 13:00","15761","13572"
"26.07.2017 13:00 - 26.07.2017 13:15","15828","13608"
"26.07.2017 13:15 - 26.07.2017 13:30","15831","13671"
"26.07.2017 13:30 - 26.07.2017 13:45","15757","13654"
"26.07.2017 13:45 - 26.07.2017 14:00","15722","13645"
"26.07.2017 14:00 - 26.07.2017 14:15","15581","13640"
"26.07.2017 14:15 - 26.07.2017 14:30","15560","13615"
"26.07.2017 14:30 - 26.07.2017 14:45","15390","13577"
"26.07.2017 14:45 - 26.07.2017 15:00","15346","13556"
"26.07.2017 15:00 - 26.07.2017 15:15","15302","13572"
"26.07.2017 15:15 - 26.07.2017 15:30","15358","13588"
"26.07.2017 15:30 - 26.07.2017 15:45","15367","13651"
"26.07.2017 15:45 - 26.07.2017 16:00","15335","13719"
"26.07.2017 16:00 - 26.07.2017 16:15","15328","13697"
"26.07.2017 16:15 - 26.07.2017 16:30","15288","13684"
"26.07.2017 16:30 - 26.07.2017 16:45","15282","13762"
"26.07.2017 16:45 - 26.07.2017 17:00","15261","13883"
"26.07.2017 17:00 - 26.07.2017 17:15","15287","13955"
"26.07.2017 17:15 - 26.07.2017 17:30","15364","14068"
"26.07.2017 17:30 - 26.07.2017 17:45","15412","14094"
"26.07.2017 17:45 - 26.07.2017 18:00","15427","14094"
"26.07.2017 18:00 - 26.07.2017 18:15","15270","13886"
"26.07.2017 18:15 - 26.07.2017 18:30","14939","13749"
"26.07.2017 18:30 - 26.07.2017 18:45","14780","13668"
"26.07.2017 18:45 - 26.07.2017 19:00","14875","13650"
"26.07.2017 19:00 - 26.07.2017 19:15","14906","13566"
"26.07.2017 19:15 - 26.07.2017 19:30","14962","13496"
"26.07.2017 19:30 - 26.07.2017 19:45","14961","13460"
"26.07.2017 19:45 - 26.07.2017 20:00","14980","13420"
"26.07.2017 20:00 - 26.07.2017 20:15","14946","13354"
"26.07.2017 20:15 - 26.07.2017 20:30","14959","13279"
"26.07.2017 20:30 - 26.07.2017 20:45","14936","13203"
"26.07.2017 20:45 - 26.07.2017 21:00","14829","13125"
"26.07.2017 21:00 - 26.07.2017 21:15","14717","13025"
"26.07.2017 21:15 - 26.07.2017 21:30","14664","12975"
"26.07.2017 21:30 - 26.07.2017 21:45","14538","13004"
"26.07.2017 21:45 - 26.07.2017 22:00","14530","13095"
"26.07.2017 22:00 - 26.07.2017 22:15","14569","12992"
"26.07.2017 22:15 - 26.07.2017 22:30","14662","12858"
"26.07.2017 22:30 - 26.07.2017 22:45","14680","12697"
"26.07.2017 22:45 - 26.07.2017 23:00","14567","12435"
"26.07.2017 23:00 - 26.07.2017 23:15","14441","12340"
"26.07.2017 23:15 - 26.07.2017 23:30","14291","12171"
"26.07.2017 23:30 - 26.07.2017 23:45","13993","11943"
"26.07.2017 23:45 - 27.07.2017 00:00","13743","11685"
"27.07.2017 00:00 - 27.07.2017 00:15","13483","11459"
"27.07.2017 00:15 - 27.07.2017 00:30","13228","11277"
"27.07.2017 00:30 - 27.07.2017 00:45","12947","11081"
"27.07.2017 00:45 - 27.07.2017 01:00","12725","10928"
"27.07.2017 01:00 - 27.07.2017 01:15","12533","10769"
"27.07.2017 01:15 - 27.07.2017 01:30","12379","10662"
"27.07.2017 01:30 - 27.07.2017 01:45","12251","10557"
"27.07.2017 01:45 - 27.07.2017 02:00","12101","10437"
"27.07.2017 02:00 - 27.07.2017 02:15","11988","10365"
"27.07.2017 02:15 - 27.07.2017 02:30","11895","10333"
"27.07.2017 02:30 - 27.07.2017 02:45","11804","10236"
"27.07.2017 02:45 - 27.07.2017 03:00","11738","10239"
"27.07.2017 03:00 - 27.07.2017 03:15","11708","10209"
"27.07.2017 03:15 - 27.07.2017 03:30","11695","10195"
"27.07.2017 03:30 - 27.07.2017 03:45","11655","10174"
"27.07.2017 03:45 - 27.07.2017 04:00","11678","10136"
"27.07.2017 04:00 - 27.07.2017 04:15","11669","10154"
"27.07.2017 04:15 - 27.07.2017 04:30","11674","10138"
"27.07.2017 04:30 - 27.07.2017 04:45","11729","10154"
"27.07.2017 04:45 - 27.07.2017 05:00","11732","10169"
"27.07.2017 05:00 - 27.07.2017 05:15","11775","10288"
"27.07.2017 05:15 - 27.07.2017 05:30","11828","10391"
