jobid,fold,variant,epoch,batch,total_batches,loss,filename
err_12191775,12,quantum,5,71,428,0.0142,err_12191775_12.err
err_12191775,12,quantum,5,72,428,0.0142,err_12191775_12.err
err_12191775,12,quantum,5,72,428,0.0208,err_12191775_12.err
err_12191775,12,quantum,5,73,428,0.0208,err_12191775_12.err
err_12191775,12,quantum,5,73,428,0.0237,err_12191775_12.err
err_12191775,12,quantum,5,74,428,0.0237,err_12191775_12.err
err_12191775,12,quantum,5,74,428,0.0235,err_12191775_12.err
err_12191775,12,quantum,5,75,428,0.0235,err_12191775_12.err
err_12191775,12,quantum,5,75,428,0.0206,err_12191775_12.err
err_12191775,12,quantum,5,76,428,0.0206,err_12191775_12.err
err_12191775,12,quantum,5,76,428,0.0259,err_12191775_12.err
err_12191775,12,quantum,5,77,428,0.0259,err_12191775_12.err
err_12191775,12,quantum,5,77,428,0.0141,err_12191775_12.err
err_12191775,12,quantum,5,78,428,0.0141,err_12191775_12.err
err_12191775,12,quantum,5,78,428,0.00772,err_12191775_12.err
err_12191775,12,quantum,5,79,428,0.00772,err_12191775_12.err
err_12191775,12,quantum,5,79,428,0.0109,err_12191775_12.err
err_12191775,12,quantum,5,80,428,0.0109,err_12191775_12.err
err_12191775,12,quantum,5,80,428,0.00916,err_12191775_12.err
err_12191775,12,quantum,5,81,428,0.00916,err_12191775_12.err
err_12191775,12,quantum,5,81,428,0.0156,err_12191775_12.err
err_12191775,12,quantum,5,82,428,0.0156,err_12191775_12.err
err_12191775,12,quantum,5,82,428,0.00951,err_12191775_12.err
err_12191775,12,quantum,5,83,428,0.00951,err_12191775_12.err
err_12191775,12,quantum,5,83,428,0.00802,err_12191775_12.err
err_12191775,12,quantum,5,84,428,0.00802,err_12191775_12.err
err_12191775,12,quantum,5,84,428,0.00495,err_12191775_12.err
err_12191775,12,quantum,5,85,428,0.00495,err_12191775_12.err
err_12191775,12,quantum,5,85,428,0.00509,err_12191775_12.err
err_12191775,12,quantum,5,86,428,0.00509,err_12191775_12.err
err_12191775,12,quantum,5,86,428,0.0113,err_12191775_12.err
err_12191775,12,quantum,5,87,428,0.0113,err_12191775_12.err
err_12191775,12,quantum,5,87,428,0.00895,err_12191775_12.err
err_12191775,12,quantum,5,88,428,0.00895,err_12191775_12.err
err_12191775,12,quantum,5,88,428,0.00919,err_12191775_12.err
err_12191775,12,quantum,5,89,428,0.00919,err_12191775_12.err
err_12191775,12,quantum,5,89,428,0.00841,err_12191775_12.err
err_12191775,12,quantum,5,90,428,0.00841,err_12191775_12.err
err_12191775,12,quantum,5,90,428,0.007,err_12191775_12.err
err_12191775,12,quantum,5,91,428,0.007,err_12191775_12.err
err_12191775,12,quantum,5,91,428,0.012,err_12191775_12.err
err_12191775,12,quantum,5,92,428,0.012,err_12191775_12.err
err_12191775,12,quantum,5,92,428,0.0197,err_12191775_12.err
err_12191775,12,quantum,5,93,428,0.0197,err_12191775_12.err
err_12191775,12,quantum,5,93,428,0.0167,err_12191775_12.err
err_12191775,12,quantum,5,94,428,0.0167,err_12191775_12.err
err_12191775,12,quantum,5,94,428,0.0241,err_12191775_12.err
err_12191775,12,quantum,5,95,428,0.0241,err_12191775_12.err
err_12191775,12,quantum,5,95,428,0.00953,err_12191775_12.err
err_12191775,12,quantum,5,96,428,0.00953,err_12191775_12.err
err_12191775,12,quantum,5,96,428,0.0196,err_12191775_12.err
err_12191775,12,quantum,5,97,428,0.0196,err_12191775_12.err
err_12191775,12,quantum,5,97,428,0.0124,err_12191775_12.err
err_12191775,12,quantum,5,98,428,0.0124,err_12191775_12.err
err_12191775,12,quantum,5,98,428,0.0129,err_12191775_12.err
err_12191775,12,quantum,5,99,428,0.0129,err_12191775_12.err
err_12191775,12,quantum,5,99,428,0.014,err_12191775_12.err
err_12191775,12,quantum,5,100,428,0.014,err_12191775_12.err
err_12191775,12,quantum,5,100,428,0.0156,err_12191775_12.err
err_12191775,12,quantum,5,101,428,0.0156,err_12191775_12.err
err_12191775,12,quantum,5,101,428,0.0226,err_12191775_12.err
err_12191775,12,quantum,5,102,428,0.0226,err_12191775_12.err
err_12191775,12,quantum,5,102,428,0.0099,err_12191775_12.err
err_12191775,12,quantum,5,103,428,0.0099,err_12191775_12.err
err_12191775,12,quantum,5,103,428,0.0117,err_12191775_12.err
err_12191775,12,quantum,5,104,428,0.0117,err_12191775_12.err
err_12191775,12,quantum,5,104,428,0.0163,err_12191775_12.err
err_12191775,12,quantum,5,105,428,0.0163,err_12191775_12.err
err_12191775,12,quantum,5,105,428,0.0237,err_12191775_12.err
err_12191775,12,quantum,5,106,428,0.0237,err_12191775_12.err
err_12191775,12,quantum,5,106,428,0.0143,err_12191775_12.err
err_12191775,12,quantum,5,107,428,0.0143,err_12191775_12.err
err_12191775,12,quantum,5,107,428,0.0125,err_12191775_12.err
err_12191775,12,quantum,5,108,428,0.0125,err_12191775_12.err
err_12191775,12,quantum,5,108,428,0.0158,err_12191775_12.err
err_12191775,12,quantum,5,109,428,0.0158,err_12191775_12.err
err_12191775,12,quantum,5,109,428,0.00979,err_12191775_12.err
err_12191775,12,quantum,5,110,428,0.00979,err_12191775_12.err
err_12191775,12,quantum,5,110,428,0.00819,err_12191775_12.err
err_12191775,12,quantum,5,111,428,0.00819,err_12191775_12.err
err_12191775,12,quantum,5,111,428,0.00975,err_12191775_12.err
err_12191775,12,quantum,5,112,428,0.00975,err_12191775_12.err
err_12191775,12,quantum,5,112,428,0.0146,err_12191775_12.err
err_12191775,12,quantum,5,113,428,0.0146,err_12191775_12.err
err_12191775,12,quantum,5,113,428,0.00772,err_12191775_12.err
err_12191775,12,quantum,5,114,428,0.00772,err_12191775_12.err
err_12191775,12,quantum,5,114,428,0.0141,err_12191775_12.err
err_12191775,12,quantum,5,115,428,0.0141,err_12191775_12.err
err_12191775,12,quantum,5,115,428,0.00761,err_12191775_12.err
err_12191775,12,quantum,5,116,428,0.00761,err_12191775_12.err
err_12191775,12,quantum,5,116,428,0.0094,err_12191775_12.err
err_12191775,12,quantum,5,117,428,0.0094,err_12191775_12.err
err_12191775,12,quantum,5,117,428,0.00693,err_12191775_12.err
err_12191775,12,quantum,5,118,428,0.00693,err_12191775_12.err
err_12191775,12,quantum,5,118,428,0.0146,err_12191775_12.err
err_12191775,12,quantum,5,119,428,0.0146,err_12191775_12.err
err_12191775,12,quantum,5,119,428,0.00762,err_12191775_12.err
err_12191775,12,quantum,5,120,428,0.00762,err_12191775_12.err
err_12191775,12,quantum,5,120,428,0.0143,err_12191775_12.err
err_12191775,12,quantum,5,121,428,0.0143,err_12191775_12.err
err_12191775,12,quantum,5,121,428,0.0218,err_12191775_12.err
err_12191775,12,quantum,5,122,428,0.0218,err_12191775_12.err
err_12191775,12,quantum,5,122,428,0.0108,err_12191775_12.err
err_12191775,12,quantum,5,123,428,0.0108,err_12191775_12.err
err_12191775,12,quantum,5,123,428,0.00498,err_12191775_12.err
err_12191775,12,quantum,5,124,428,0.00498,err_12191775_12.err
err_12191775,12,quantum,5,124,428,0.00691,err_12191775_12.err
err_12191775,12,quantum,5,125,428,0.00691,err_12191775_12.err
err_12191775,12,quantum,5,125,428,0.00602,err_12191775_12.err
err_12191775,12,quantum,5,126,428,0.00602,err_12191775_12.err
err_12191775,12,quantum,5,126,428,0.00796,err_12191775_12.err
err_12191775,12,quantum,5,127,428,0.00796,err_12191775_12.err
err_12191775,12,quantum,5,127,428,0.0116,err_12191775_12.err
err_12191775,12,quantum,5,128,428,0.0116,err_12191775_12.err
err_12191775,12,quantum,5,128,428,0.0112,err_12191775_12.err
err_12191775,12,quantum,5,129,428,0.0112,err_12191775_12.err
err_12191775,12,quantum,5,129,428,0.0162,err_12191775_12.err
err_12191775,12,quantum,5,130,428,0.0162,err_12191775_12.err
err_12191775,12,quantum,5,130,428,0.00957,err_12191775_12.err
err_12191775,12,quantum,5,131,428,0.00957,err_12191775_12.err
err_12191775,12,quantum,5,131,428,0.0126,err_12191775_12.err
err_12191775,12,quantum,5,132,428,0.0126,err_12191775_12.err
err_12191775,12,quantum,5,132,428,0.0197,err_12191775_12.err
err_12191775,12,quantum,5,133,428,0.0197,err_12191775_12.err
err_12191775,12,quantum,5,133,428,0.0144,err_12191775_12.err
err_12191775,12,quantum,5,134,428,0.0144,err_12191775_12.err
err_12191775,12,quantum,5,134,428,0.0132,err_12191775_12.err
err_12191775,12,quantum,5,135,428,0.0132,err_12191775_12.err
err_12191775,12,quantum,5,135,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,136,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,136,428,0.011,err_12191775_12.err
err_12191775,12,quantum,5,137,428,0.011,err_12191775_12.err
err_12191775,12,quantum,5,137,428,0.00884,err_12191775_12.err
err_12191775,12,quantum,5,138,428,0.00884,err_12191775_12.err
err_12191775,12,quantum,5,138,428,0.0111,err_12191775_12.err
err_12191775,12,quantum,5,139,428,0.0111,err_12191775_12.err
err_12191775,12,quantum,5,139,428,0.0106,err_12191775_12.err
err_12191775,12,quantum,5,140,428,0.0106,err_12191775_12.err
err_12191775,12,quantum,5,140,428,0.0102,err_12191775_12.err
err_12191775,12,quantum,5,141,428,0.0102,err_12191775_12.err
err_12191775,12,quantum,5,141,428,0.0113,err_12191775_12.err
err_12191775,12,quantum,5,142,428,0.0113,err_12191775_12.err
err_12191775,12,quantum,5,142,428,0.0071,err_12191775_12.err
err_12191775,12,quantum,5,143,428,0.0071,err_12191775_12.err
err_12191775,12,quantum,5,143,428,0.011,err_12191775_12.err
err_12191775,12,quantum,5,144,428,0.011,err_12191775_12.err
err_12191775,12,quantum,5,144,428,0.00732,err_12191775_12.err
err_12191775,12,quantum,5,145,428,0.00732,err_12191775_12.err
err_12191775,12,quantum,5,145,428,0.0124,err_12191775_12.err
err_12191775,12,quantum,5,146,428,0.0124,err_12191775_12.err
err_12191775,12,quantum,5,146,428,0.00689,err_12191775_12.err
err_12191775,12,quantum,5,147,428,0.00689,err_12191775_12.err
err_12191775,12,quantum,5,147,428,0.00675,err_12191775_12.err
err_12191775,12,quantum,5,148,428,0.00675,err_12191775_12.err
err_12191775,12,quantum,5,148,428,0.00714,err_12191775_12.err
err_12191775,12,quantum,5,149,428,0.00714,err_12191775_12.err
err_12191775,12,quantum,5,149,428,0.00618,err_12191775_12.err
err_12191775,12,quantum,5,150,428,0.00618,err_12191775_12.err
err_12191775,12,quantum,5,150,428,0.00866,err_12191775_12.err
err_12191775,12,quantum,5,151,428,0.00866,err_12191775_12.err
err_12191775,12,quantum,5,151,428,0.00893,err_12191775_12.err
err_12191775,12,quantum,5,152,428,0.00893,err_12191775_12.err
err_12191775,12,quantum,5,152,428,0.00459,err_12191775_12.err
err_12191775,12,quantum,5,153,428,0.00459,err_12191775_12.err
err_12191775,12,quantum,5,153,428,0.00489,err_12191775_12.err
err_12191775,12,quantum,5,154,428,0.00489,err_12191775_12.err
err_12191775,12,quantum,5,154,428,0.0118,err_12191775_12.err
err_12191775,12,quantum,5,155,428,0.0118,err_12191775_12.err
err_12191775,12,quantum,5,155,428,0.00919,err_12191775_12.err
err_12191775,12,quantum,5,156,428,0.00919,err_12191775_12.err
err_12191775,12,quantum,5,156,428,0.00492,err_12191775_12.err
err_12191775,12,quantum,5,157,428,0.00492,err_12191775_12.err
err_12191775,12,quantum,5,157,428,0.00454,err_12191775_12.err
err_12191775,12,quantum,5,158,428,0.00454,err_12191775_12.err
err_12191775,12,quantum,5,158,428,0.00687,err_12191775_12.err
err_12191775,12,quantum,5,159,428,0.00687,err_12191775_12.err
err_12191775,12,quantum,5,159,428,0.00633,err_12191775_12.err
err_12191775,12,quantum,5,160,428,0.00633,err_12191775_12.err
err_12191775,12,quantum,5,160,428,0.00667,err_12191775_12.err
err_12191775,12,quantum,5,161,428,0.00667,err_12191775_12.err
err_12191775,12,quantum,5,161,428,0.006,err_12191775_12.err
err_12191775,12,quantum,5,162,428,0.006,err_12191775_12.err
err_12191775,12,quantum,5,162,428,0.00596,err_12191775_12.err
err_12191775,12,quantum,5,163,428,0.00596,err_12191775_12.err
err_12191775,12,quantum,5,163,428,0.00776,err_12191775_12.err
err_12191775,12,quantum,5,164,428,0.00776,err_12191775_12.err
err_12191775,12,quantum,5,164,428,0.00829,err_12191775_12.err
err_12191775,12,quantum,5,165,428,0.00829,err_12191775_12.err
err_12191775,12,quantum,5,165,428,0.0115,err_12191775_12.err
err_12191775,12,quantum,5,166,428,0.0115,err_12191775_12.err
err_12191775,12,quantum,5,166,428,0.00703,err_12191775_12.err
err_12191775,12,quantum,5,167,428,0.00703,err_12191775_12.err
err_12191775,12,quantum,5,167,428,0.0109,err_12191775_12.err
err_12191775,12,quantum,5,168,428,0.0109,err_12191775_12.err
err_12191775,12,quantum,5,168,428,0.0171,err_12191775_12.err
err_12191775,12,quantum,5,169,428,0.0171,err_12191775_12.err
err_12191775,12,quantum,5,169,428,0.00819,err_12191775_12.err
err_12191775,12,quantum,5,170,428,0.00819,err_12191775_12.err
err_12191775,12,quantum,5,170,428,0.0116,err_12191775_12.err
err_12191775,12,quantum,5,171,428,0.0116,err_12191775_12.err
err_12191775,12,quantum,5,171,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,172,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,172,428,0.0124,err_12191775_12.err
err_12191775,12,quantum,5,173,428,0.0124,err_12191775_12.err
err_12191775,12,quantum,5,173,428,0.0137,err_12191775_12.err
err_12191775,12,quantum,5,174,428,0.0137,err_12191775_12.err
err_12191775,12,quantum,5,174,428,0.0111,err_12191775_12.err
err_12191775,12,quantum,5,175,428,0.0111,err_12191775_12.err
err_12191775,12,quantum,5,175,428,0.016,err_12191775_12.err
err_12191775,12,quantum,5,176,428,0.016,err_12191775_12.err
err_12191775,12,quantum,5,176,428,0.0111,err_12191775_12.err
err_12191775,12,quantum,5,177,428,0.0111,err_12191775_12.err
err_12191775,12,quantum,5,177,428,0.0168,err_12191775_12.err
err_12191775,12,quantum,5,178,428,0.0168,err_12191775_12.err
err_12191775,12,quantum,5,178,428,0.00941,err_12191775_12.err
err_12191775,12,quantum,5,179,428,0.00941,err_12191775_12.err
err_12191775,12,quantum,5,179,428,0.0125,err_12191775_12.err
err_12191775,12,quantum,5,180,428,0.0125,err_12191775_12.err
err_12191775,12,quantum,5,180,428,0.0082,err_12191775_12.err
err_12191775,12,quantum,5,181,428,0.0082,err_12191775_12.err
err_12191775,12,quantum,5,181,428,0.00725,err_12191775_12.err
err_12191775,12,quantum,5,182,428,0.00725,err_12191775_12.err
err_12191775,12,quantum,5,182,428,0.00824,err_12191775_12.err
err_12191775,12,quantum,5,183,428,0.00824,err_12191775_12.err
err_12191775,12,quantum,5,183,428,0.00806,err_12191775_12.err
err_12191775,12,quantum,5,184,428,0.00806,err_12191775_12.err
err_12191775,12,quantum,5,184,428,0.00766,err_12191775_12.err
err_12191775,12,quantum,5,185,428,0.00766,err_12191775_12.err
err_12191775,12,quantum,5,185,428,0.00758,err_12191775_12.err
err_12191775,12,quantum,5,186,428,0.00758,err_12191775_12.err
err_12191775,12,quantum,5,186,428,0.00691,err_12191775_12.err
err_12191775,12,quantum,5,187,428,0.00691,err_12191775_12.err
err_12191775,12,quantum,5,187,428,0.0115,err_12191775_12.err
err_12191775,12,quantum,5,188,428,0.0115,err_12191775_12.err
err_12191775,12,quantum,5,188,428,0.0147,err_12191775_12.err
err_12191775,12,quantum,5,189,428,0.0147,err_12191775_12.err
err_12191775,12,quantum,5,189,428,0.00959,err_12191775_12.err
err_12191775,12,quantum,5,190,428,0.00959,err_12191775_12.err
err_12191775,12,quantum,5,190,428,0.00622,err_12191775_12.err
err_12191775,12,quantum,5,191,428,0.00622,err_12191775_12.err
err_12191775,12,quantum,5,191,428,0.00474,err_12191775_12.err
err_12191775,12,quantum,5,192,428,0.00474,err_12191775_12.err
err_12191775,12,quantum,5,192,428,0.00502,err_12191775_12.err
err_12191775,12,quantum,5,193,428,0.00502,err_12191775_12.err
err_12191775,12,quantum,5,193,428,0.00785,err_12191775_12.err
err_12191775,12,quantum,5,194,428,0.00785,err_12191775_12.err
err_12191775,12,quantum,5,194,428,0.00722,err_12191775_12.err
err_12191775,12,quantum,5,195,428,0.00722,err_12191775_12.err
err_12191775,12,quantum,5,195,428,0.00608,err_12191775_12.err
err_12191775,12,quantum,5,196,428,0.00608,err_12191775_12.err
err_12191775,12,quantum,5,196,428,0.0118,err_12191775_12.err
err_12191775,12,quantum,5,197,428,0.0118,err_12191775_12.err
err_12191775,12,quantum,5,197,428,0.0217,err_12191775_12.err
err_12191775,12,quantum,5,198,428,0.0217,err_12191775_12.err
err_12191775,12,quantum,5,198,428,0.0117,err_12191775_12.err
err_12191775,12,quantum,5,199,428,0.0117,err_12191775_12.err
err_12191775,12,quantum,5,199,428,0.0103,err_12191775_12.err
err_12191775,12,quantum,5,200,428,0.0103,err_12191775_12.err
err_12191775,12,quantum,5,200,428,0.0096,err_12191775_12.err
err_12191775,12,quantum,5,201,428,0.0096,err_12191775_12.err
err_12191775,12,quantum,5,201,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,202,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,202,428,0.0107,err_12191775_12.err
err_12191775,12,quantum,5,203,428,0.0107,err_12191775_12.err
err_12191775,12,quantum,5,203,428,0.00951,err_12191775_12.err
err_12191775,12,quantum,5,204,428,0.00951,err_12191775_12.err
err_12191775,12,quantum,5,204,428,0.0169,err_12191775_12.err
err_12191775,12,quantum,5,205,428,0.0169,err_12191775_12.err
err_12191775,12,quantum,5,205,428,0.0137,err_12191775_12.err
err_12191775,12,quantum,5,206,428,0.0137,err_12191775_12.err
err_12191775,12,quantum,5,206,428,0.0122,err_12191775_12.err
err_12191775,12,quantum,5,207,428,0.0122,err_12191775_12.err
err_12191775,12,quantum,5,207,428,0.0146,err_12191775_12.err
err_12191775,12,quantum,5,208,428,0.0146,err_12191775_12.err
err_12191775,12,quantum,5,208,428,0.0126,err_12191775_12.err
err_12191775,12,quantum,5,209,428,0.0126,err_12191775_12.err
err_12191775,12,quantum,5,209,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,210,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,210,428,0.0104,err_12191775_12.err
err_12191775,12,quantum,5,211,428,0.0104,err_12191775_12.err
err_12191775,12,quantum,5,211,428,0.00906,err_12191775_12.err
err_12191775,12,quantum,5,212,428,0.00906,err_12191775_12.err
err_12191775,12,quantum,5,212,428,0.00875,err_12191775_12.err
err_12191775,12,quantum,5,213,428,0.00875,err_12191775_12.err
err_12191775,12,quantum,5,213,428,0.0119,err_12191775_12.err
err_12191775,12,quantum,5,214,428,0.0119,err_12191775_12.err
err_12191775,12,quantum,5,214,428,0.00963,err_12191775_12.err
err_12191775,12,quantum,5,215,428,0.00963,err_12191775_12.err
err_12191775,12,quantum,5,215,428,0.0086,err_12191775_12.err
err_12191775,12,quantum,5,216,428,0.0086,err_12191775_12.err
err_12191775,12,quantum,5,216,428,0.00854,err_12191775_12.err
err_12191775,12,quantum,5,217,428,0.00854,err_12191775_12.err
err_12191775,12,quantum,5,217,428,0.0126,err_12191775_12.err
err_12191775,12,quantum,5,218,428,0.0126,err_12191775_12.err
err_12191775,12,quantum,5,218,428,0.0077,err_12191775_12.err
err_12191775,12,quantum,5,219,428,0.0077,err_12191775_12.err
err_12191775,12,quantum,5,219,428,0.0132,err_12191775_12.err
err_12191775,12,quantum,5,220,428,0.0132,err_12191775_12.err
err_12191775,12,quantum,5,220,428,0.0101,err_12191775_12.err
err_12191775,12,quantum,5,221,428,0.0101,err_12191775_12.err
err_12191775,12,quantum,5,221,428,0.0132,err_12191775_12.err
err_12191775,12,quantum,5,222,428,0.0132,err_12191775_12.err
err_12191775,12,quantum,5,222,428,0.00949,err_12191775_12.err
err_12191775,12,quantum,5,223,428,0.00949,err_12191775_12.err
err_12191775,12,quantum,5,223,428,0.0131,err_12191775_12.err
err_12191775,12,quantum,5,224,428,0.0131,err_12191775_12.err
err_12191775,12,quantum,5,224,428,0.0118,err_12191775_12.err
err_12191775,12,quantum,5,225,428,0.0118,err_12191775_12.err
err_12191775,12,quantum,5,225,428,0.00614,err_12191775_12.err
err_12191775,12,quantum,5,226,428,0.00614,err_12191775_12.err
err_12191775,12,quantum,5,226,428,0.00673,err_12191775_12.err
err_12191775,12,quantum,5,227,428,0.00673,err_12191775_12.err
err_12191775,12,quantum,5,227,428,0.00607,err_12191775_12.err
err_12191775,12,quantum,5,228,428,0.00607,err_12191775_12.err
err_12191775,12,quantum,5,228,428,0.00801,err_12191775_12.err
err_12191775,12,quantum,5,229,428,0.00801,err_12191775_12.err
err_12191775,12,quantum,5,229,428,0.00798,err_12191775_12.err
err_12191775,12,quantum,5,230,428,0.00798,err_12191775_12.err
err_12191775,12,quantum,5,230,428,0.00789,err_12191775_12.err
err_12191775,12,quantum,5,231,428,0.00789,err_12191775_12.err
err_12191775,12,quantum,5,231,428,0.0141,err_12191775_12.err
err_12191775,12,quantum,5,232,428,0.0141,err_12191775_12.err
err_12191775,12,quantum,5,232,428,0.0198,err_12191775_12.err
err_12191775,12,quantum,5,233,428,0.0198,err_12191775_12.err
err_12191775,12,quantum,5,233,428,0.0158,err_12191775_12.err
err_12191775,12,quantum,5,234,428,0.0158,err_12191775_12.err
err_12191775,12,quantum,5,234,428,0.0194,err_12191775_12.err
err_12191775,12,quantum,5,235,428,0.0194,err_12191775_12.err
err_12191775,12,quantum,5,235,428,0.0105,err_12191775_12.err
err_12191775,12,quantum,5,236,428,0.0105,err_12191775_12.err
err_12191775,12,quantum,5,236,428,0.0142,err_12191775_12.err
err_12191775,12,quantum,5,237,428,0.0142,err_12191775_12.err
err_12191775,12,quantum,5,237,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,238,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,238,428,0.0167,err_12191775_12.err
err_12191775,12,quantum,5,239,428,0.0167,err_12191775_12.err
err_12191775,12,quantum,5,239,428,0.0169,err_12191775_12.err
err_12191775,12,quantum,5,240,428,0.0169,err_12191775_12.err
err_12191775,12,quantum,5,240,428,0.012,err_12191775_12.err
err_12191775,12,quantum,5,241,428,0.012,err_12191775_12.err
err_12191775,12,quantum,5,241,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,242,428,0.0133,err_12191775_12.err
err_12191775,12,quantum,5,242,428,0.0141,err_12191775_12.err
err_12191775,12,quantum,5,243,428,0.0141,err_12191775_12.err
err_12191775,12,quantum,5,243,428,0.0106,err_12191775_12.err
err_12191775,12,quantum,5,244,428,0.0106,err_12191775_12.err
err_12191775,12,quantum,5,244,428,0.0162,err_12191775_12.err
err_12191775,12,quantum,5,245,428,0.0162,err_12191775_12.err
err_12191775,12,quantum,5,245,428,0.0136,err_12191775_12.err
err_12191775,12,quantum,5,246,428,0.0136,err_12191775_12.err
err_12191775,12,quantum,5,246,428,0.0147,err_12191775_12.err
err_12191775,12,quantum,5,247,428,0.0147,err_12191775_12.err
err_12191775,12,quantum,5,247,428,0.0124,err_12191775_12.err
err_12191775,12,quantum,5,248,428,0.0124,err_12191775_12.err
err_12191775,12,quantum,5,248,428,0.0103,err_12191775_12.err
err_12191775,12,quantum,5,249,428,0.0103,err_12191775_12.err
err_12191775,12,quantum,5,249,428,0.00822,err_12191775_12.err
err_12191775,12,quantum,5,250,428,0.00822,err_12191775_12.err
err_12191775,12,quantum,5,250,428,0.00883,err_12191775_12.err
err_12191775,12,quantum,5,251,428,0.00883,err_12191775_12.err
err_12191775,12,quantum,5,251,428,0.00702,err_12191775_12.err
err_12191775,12,quantum,5,252,428,0.00702,err_12191775_12.err
err_12191775,12,quantum,5,252,428,0.00627,err_12191775_12.err
err_12191775,12,quantum,5,253,428,0.00627,err_12191775_12.err
err_12191775,12,quantum,5,253,428,0.0142,err_12191775_12.err
err_12191775,12,quantum,5,254,428,0.0142,err_12191775_12.err
err_12191775,12,quantum,5,254,428,0.00789,err_12191775_12.err
err_12191775,12,quantum,5,255,428,0.00789,err_12191775_12.err
err_12191775,12,quantum,5,255,428,0.00865,err_12191775_12.err
err_12191775,12,quantum,5,256,428,0.00865,err_12191775_12.err
err_12191775,12,quantum,5,256,428,0.00566,err_12191775_12.err
err_12191775,12,quantum,5,257,428,0.00566,err_12191775_12.err
err_12191775,12,quantum,5,257,428,0.00778,err_12191775_12.err
err_12191775,12,quantum,5,258,428,0.00778,err_12191775_12.err
err_12191775,12,quantum,5,258,428,0.00607,err_12191775_12.err
err_12191775,12,quantum,5,259,428,0.00607,err_12191775_12.err
err_12191775,12,quantum,5,259,428,0.00701,err_12191775_12.err
err_12191775,12,quantum,5,260,428,0.00701,err_12191775_12.err
err_12191775,12,quantum,5,260,428,0.00767,err_12191775_12.err
err_12191775,12,quantum,5,261,428,0.00767,err_12191775_12.err
err_12191775,12,quantum,5,261,428,0.00589,err_12191775_12.err
err_12191775,12,quantum,5,262,428,0.00589,err_12191775_12.err
err_12191775,12,quantum,5,262,428,0.00895,err_12191775_12.err
err_12191775,12,quantum,5,263,428,0.00895,err_12191775_12.err
err_12191775,12,quantum,5,263,428,0.00978,err_12191775_12.err
err_12191775,12,quantum,5,264,428,0.00978,err_12191775_12.err
err_12191775,12,quantum,5,264,428,0.00974,err_12191775_12.err
err_12191775,12,quantum,5,265,428,0.00974,err_12191775_12.err
err_12191775,12,quantum,5,265,428,0.0134,err_12191775_12.err
err_12191775,12,quantum,5,266,428,0.0134,err_12191775_12.err
err_12191775,12,quantum,5,266,428,0.00995,err_12191775_12.err
err_12191775,12,quantum,5,267,428,0.00995,err_12191775_12.err
err_12191775,12,quantum,5,267,428,0.00876,err_12191775_12.err
err_12191775,12,quantum,5,268,428,0.00876,err_12191775_12.err
err_12191775,12,quantum,5,268,428,0.0116,err_12191775_12.err
err_12191775,12,quantum,5,269,428,0.0116,err_12191775_12.err
err_12191775,12,quantum,5,269,428,0.00872,err_12191775_12.err
err_12191775,12,quantum,5,270,428,0.00872,err_12191775_12.err
err_12191775,12,quantum,5,270,428,0.00965,err_12191775_12.err
err_12191775,12,quantum,5,271,428,0.00965,err_12191775_12.err
err_12191775,12,quantum,5,271,428,0.00986,err_12191775_12.err
err_12191775,12,quantum,5,272,428,0.00986,err_12191775_12.err
err_12191775,12,quantum,5,272,428,0.0112,err_12191775_12.err
err_12191775,12,quantum,5,273,428,0.0112,err_12191775_12.err
err_12191775,12,quantum,5,273,428,0.00883,err_12191775_12.err
err_12191775,12,quantum,5,274,428,0.00883,err_12191775_12.err
err_12191775,12,quantum,5,274,428,0.00674,err_12191775_12.err
err_12191775,12,quantum,5,275,428,0.00674,err_12191775_12.err
err_12191775,12,quantum,5,275,428,0.0103,err_12191775_12.err
err_12191775,12,quantum,5,276,428,0.0103,err_12191775_12.err
err_12191775,12,quantum,5,276,428,0.0131,err_12191775_12.err
err_12191775,12,quantum,5,277,428,0.0131,err_12191775_12.err
err_12191775,12,quantum,5,277,428,0.00986,err_12191775_12.err
err_12191775,12,quantum,5,278,428,0.00986,err_12191775_12.err
err_12191775,12,quantum,5,278,428,0.00926,err_12191775_12.err
err_12191775,12,quantum,5,279,428,0.00926,err_12191775_12.err
err_12191775,12,quantum,5,279,428,0.012,err_12191775_12.err
err_12191775,12,quantum,5,280,428,0.012,err_12191775_12.err
err_12191775,12,quantum,5,280,428,0.00922,err_12191775_12.err
err_12191775,12,quantum,5,281,428,0.00922,err_12191775_12.err
err_12191775,12,quantum,5,281,428,0.00702,err_12191775_12.err
err_12191775,12,quantum,5,282,428,0.00702,err_12191775_12.err
err_12191775,12,quantum,5,282,428,0.013,err_12191775_12.err
err_12191775,12,quantum,5,283,428,0.013,err_12191775_12.err
