"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"04.10.2024 19:30 - 04.10.2024 19:45","12311","15056"
"04.10.2024 19:45 - 04.10.2024 20:00","12409","15003"
"04.10.2024 20:00 - 04.10.2024 20:15","12441","14817"
"04.10.2024 20:15 - 04.10.2024 20:30","12396","14650"
"04.10.2024 20:30 - 04.10.2024 20:45","12308","14409"
"04.10.2024 20:45 - 04.10.2024 21:00","12275","14240"
"04.10.2024 21:00 - 04.10.2024 21:15","12200","13983"
"04.10.2024 21:15 - 04.10.2024 21:30","12100","13781"
"04.10.2024 21:30 - 04.10.2024 21:45","12000","13571"
"04.10.2024 21:45 - 04.10.2024 22:00","11920","13418"
"04.10.2024 22:00 - 04.10.2024 22:15","11715","13189"
"04.10.2024 22:15 - 04.10.2024 22:30","11492","12977"
"04.10.2024 22:30 - 04.10.2024 22:45","11315","12788"
"04.10.2024 22:45 - 04.10.2024 23:00","11093","12599"
"04.10.2024 23:00 - 04.10.2024 23:15","10933","12424"
"04.10.2024 23:15 - 04.10.2024 23:30","10864","12251"
"04.10.2024 23:30 - 04.10.2024 23:45","10757","12085"
"04.10.2024 23:45 - 05.10.2024 00:00","10631","11957"
"05.10.2024 00:00 - 05.10.2024 00:15","10469","11796"
"05.10.2024 00:15 - 05.10.2024 00:30","10319","11657"
"05.10.2024 00:30 - 05.10.2024 00:45","10174","11481"
"05.10.2024 00:45 - 05.10.2024 01:00","10076","11372"
"05.10.2024 01:00 - 05.10.2024 01:15","10038","11219"
"05.10.2024 01:15 - 05.10.2024 01:30","9965","11160"
"05.10.2024 01:30 - 05.10.2024 01:45","9879","11043"
"05.10.2024 01:45 - 05.10.2024 02:00","9756","10941"
"05.10.2024 02:00 - 05.10.2024 02:15","9626","10906"
"05.10.2024 02:15 - 05.10.2024 02:30","9507","10850"
"05.10.2024 02:30 - 05.10.2024 02:45","9466","10775"
"05.10.2024 02:45 - 05.10.2024 03:00","9429","10706"
"05.10.2024 03:00 - 05.10.2024 03:15","9407","10659"
"05.10.2024 03:15 - 05.10.2024 03:30","9408","10601"
"05.10.2024 03:30 - 05.10.2024 03:45","9383","10545"
"05.10.2024 03:45 - 05.10.2024 04:00","9378","10563"
"05.10.2024 04:00 - 05.10.2024 04:15","9401","10536"
"05.10.2024 04:15 - 05.10.2024 04:30","9403","10547"
"05.10.2024 04:30 - 05.10.2024 04:45","9372","10485"
"05.10.2024 04:45 - 05.10.2024 05:00","9365","10509"
"05.10.2024 05:00 - 05.10.2024 05:15","9346","10538"
"05.10.2024 05:15 - 05.10.2024 05:30","9394","10585"
"05.10.2024 05:30 - 05.10.2024 05:45","9422","10643"
"05.10.2024 05:45 - 05.10.2024 06:00","9506","10715"
"05.10.2024 06:00 - 05.10.2024 06:15","9621","10883"
"05.10.2024 06:15 - 05.10.2024 06:30","9707","10985"
"05.10.2024 06:30 - 05.10.2024 06:45","9853","11155"
"05.10.2024 06:45 - 05.10.2024 07:00","10006","11354"
"05.10.2024 07:00 - 05.10.2024 07:15","10193","11647"
"05.10.2024 07:15 - 05.10.2024 07:30","10275","11818"
"05.10.2024 07:30 - 05.10.2024 07:45","10324","11943"
"05.10.2024 07:45 - 05.10.2024 08:00","10391","12069"
"05.10.2024 08:00 - 05.10.2024 08:15","10398","12222"
"05.10.2024 08:15 - 05.10.2024 08:30","10380","12227"
"05.10.2024 08:30 - 05.10.2024 08:45","10342","12202"
"05.10.2024 08:45 - 05.10.2024 09:00","10198","12207"
"05.10.2024 09:00 - 05.10.2024 09:15","9969","12142"
"05.10.2024 09:15 - 05.10.2024 09:30","9746","12066"
"05.10.2024 09:30 - 05.10.2024 09:45","9476","11994"
"05.10.2024 09:45 - 05.10.2024 10:00","9187","12136"
"05.10.2024 10:00 - 05.10.2024 10:15","8940","11856"
"05.10.2024 10:15 - 05.10.2024 10:30","8556","11762"
"05.10.2024 10:30 - 05.10.2024 10:45","8262","11693"
"05.10.2024 10:45 - 05.10.2024 11:00","8055","11668"
"05.10.2024 11:00 - 05.10.2024 11:15","7920","11533"
"05.10.2024 11:15 - 05.10.2024 11:30","7569","11505"
"05.10.2024 11:30 - 05.10.2024 11:45","7392","11462"
"05.10.2024 11:45 - 05.10.2024 12:00","7313","11424"
"05.10.2024 12:00 - 05.10.2024 12:15","7243","11351"
"05.10.2024 12:15 - 05.10.2024 12:30","6911","11339"
"05.10.2024 12:30 - 05.10.2024 12:45","6781","11311"
"05.10.2024 12:45 - 05.10.2024 13:00","6688","11280"
"05.10.2024 13:00 - 05.10.2024 13:15","6523","11297"
"05.10.2024 13:15 - 05.10.2024 13:30","6462","11346"
"05.10.2024 13:30 - 05.10.2024 13:45","6425","11245"
"05.10.2024 13:45 - 05.10.2024 14:00","6401","11214"
"05.10.2024 14:00 - 05.10.2024 14:15","6417","11283"
"05.10.2024 14:15 - 05.10.2024 14:30","6494","11156"
"05.10.2024 14:30 - 05.10.2024 14:45","6575","11214"
"05.10.2024 14:45 - 05.10.2024 15:00","6621","11102"
"05.10.2024 15:00 - 05.10.2024 15:15","6712","11209"
"05.10.2024 15:15 - 05.10.2024 15:30","6819","11149"
"05.10.2024 15:30 - 05.10.2024 15:45","6877","11147"
"05.10.2024 15:45 - 05.10.2024 16:00","7101","11171"
"05.10.2024 16:00 - 05.10.2024 16:15","7353","11312"
"05.10.2024 16:15 - 05.10.2024 16:30","7830","11311"
"05.10.2024 16:30 - 05.10.2024 16:45","8030","11416"
"05.10.2024 16:45 - 05.10.2024 17:00","8301","11553"
"05.10.2024 17:00 - 05.10.2024 17:15","8667","11864"
"05.10.2024 17:15 - 05.10.2024 17:30","9081","12105"
"05.10.2024 17:30 - 05.10.2024 17:45","9497","12367"
"05.10.2024 17:45 - 05.10.2024 18:00","9948","12699"
"05.10.2024 18:00 - 05.10.2024 18:15","10312","12908"
"05.10.2024 18:15 - 05.10.2024 18:30","10597","13127"
"05.10.2024 18:30 - 05.10.2024 18:45","10917","13371"
"05.10.2024 18:45 - 05.10.2024 19:00","11268","13562"
"05.10.2024 19:00 - 05.10.2024 19:15","11490","13674"
"05.10.2024 19:15 - 05.10.2024 19:30","11686","13820"
"05.10.2024 19:30 - 05.10.2024 19:45","11806","13877"
"05.10.2024 19:45 - 05.10.2024 20:00","11846","13870"
"05.10.2024 20:00 - 05.10.2024 20:15","11912","13667"
"05.10.2024 20:15 - 05.10.2024 20:30","11892","13532"
"05.10.2024 20:30 - 05.10.2024 20:45","11783","13384"
"05.10.2024 20:45 - 05.10.2024 21:00","11676","13248"
"05.10.2024 21:00 - 05.10.2024 21:15","11644","13016"
"05.10.2024 21:15 - 05.10.2024 21:30","11588","12908"
"05.10.2024 21:30 - 05.10.2024 21:45","11498","12812"
"05.10.2024 21:45 - 05.10.2024 22:00","11364","12645"
"05.10.2024 22:00 - 05.10.2024 22:15","11215","12624"
"05.10.2024 22:15 - 05.10.2024 22:30","11142","12363"
"05.10.2024 22:30 - 05.10.2024 22:45","11072","12185"
"05.10.2024 22:45 - 05.10.2024 23:00","10903","12046"
"05.10.2024 23:00 - 05.10.2024 23:15","10695","11850"
"05.10.2024 23:15 - 05.10.2024 23:30","10564","11729"
"05.10.2024 23:30 - 05.10.2024 23:45","10401","11610"
"05.10.2024 23:45 - 06.10.2024 00:00","10300","11513"
"06.10.2024 00:00 - 06.10.2024 00:15","9973","11319"
"06.10.2024 00:15 - 06.10.2024 00:30","9885","11245"
"06.10.2024 00:30 - 06.10.2024 00:45","9734","11182"
"06.10.2024 00:45 - 06.10.2024 01:00","9594","11076"
"06.10.2024 01:00 - 06.10.2024 01:15","9496","10900"
"06.10.2024 01:15 - 06.10.2024 01:30","9363","10764"
"06.10.2024 01:30 - 06.10.2024 01:45","9252","10665"
"06.10.2024 01:45 - 06.10.2024 02:00","9152","10627"
"06.10.2024 02:00 - 06.10.2024 02:15","9115","10513"
"06.10.2024 02:15 - 06.10.2024 02:30","9089","10466"
"06.10.2024 02:30 - 06.10.2024 02:45","9041","10382"
"06.10.2024 02:45 - 06.10.2024 03:00","8992","10351"
"06.10.2024 03:00 - 06.10.2024 03:15","8986","10303"
"06.10.2024 03:15 - 06.10.2024 03:30","8959","10250"
"06.10.2024 03:30 - 06.10.2024 03:45","8933","10242"
"06.10.2024 03:45 - 06.10.2024 04:00","8912","10205"
"06.10.2024 04:00 - 06.10.2024 04:15","8884","10246"
"06.10.2024 04:15 - 06.10.2024 04:30","8842","10254"
"06.10.2024 04:30 - 06.10.2024 04:45","8815","10206"
"06.10.2024 04:45 - 06.10.2024 05:00","8806","10217"
"06.10.2024 05:00 - 06.10.2024 05:15","8817","10321"
"06.10.2024 05:15 - 06.10.2024 05:30","8859","10434"
"06.10.2024 05:30 - 06.10.2024 05:45","8917","10476"
"06.10.2024 05:45 - 06.10.2024 06:00","8978","10475"
"06.10.2024 06:00 - 06.10.2024 06:15","9059","10541"
"06.10.2024 06:15 - 06.10.2024 06:30","9090","10540"
"06.10.2024 06:30 - 06.10.2024 06:45","9119","10583"
"06.10.2024 06:45 - 06.10.2024 07:00","9178","10655"
"06.10.2024 07:00 - 06.10.2024 07:15","9308","10839"
"06.10.2024 07:15 - 06.10.2024 07:30","9340","10961"
"06.10.2024 07:30 - 06.10.2024 07:45","9370","11000"
"06.10.2024 07:45 - 06.10.2024 08:00","9377","11128"
"06.10.2024 08:00 - 06.10.2024 08:15","9341","11251"
"06.10.2024 08:15 - 06.10.2024 08:30","9228","11200"
"06.10.2024 08:30 - 06.10.2024 08:45","9234","11216"
"06.10.2024 08:45 - 06.10.2024 09:00","9242","11247"
"06.10.2024 09:00 - 06.10.2024 09:15","9203","11280"
"06.10.2024 09:15 - 06.10.2024 09:30","9163","11297"
"06.10.2024 09:30 - 06.10.2024 09:45","9151","11298"
"06.10.2024 09:45 - 06.10.2024 10:00","9187","11331"
"06.10.2024 10:00 - 06.10.2024 10:15","9215","11290"
"06.10.2024 10:15 - 06.10.2024 10:30","9185","11281"
"06.10.2024 10:30 - 06.10.2024 10:45","9251","11265"
"06.10.2024 10:45 - 06.10.2024 11:00","9378","11323"
"06.10.2024 11:00 - 06.10.2024 11:15","9449","11348"
"06.10.2024 11:15 - 06.10.2024 11:30","9323","11268"
"06.10.2024 11:30 - 06.10.2024 11:45","9302","11382"
"06.10.2024 11:45 - 06.10.2024 12:00","9332","11445"
"06.10.2024 12:00 - 06.10.2024 12:15","9375","11405"
"06.10.2024 12:15 - 06.10.2024 12:30","9373","11379"
"06.10.2024 12:30 - 06.10.2024 12:45","9330","11384"
"06.10.2024 12:45 - 06.10.2024 13:00","9354","11407"
"06.10.2024 13:00 - 06.10.2024 13:15","9401","11408"
"06.10.2024 13:15 - 06.10.2024 13:30","9452","11470"
"06.10.2024 13:30 - 06.10.2024 13:45","9397","11432"
"06.10.2024 13:45 - 06.10.2024 14:00","9369","11389"
"06.10.2024 14:00 - 06.10.2024 14:15","9407","11363"
"06.10.2024 14:15 - 06.10.2024 14:30","9430","11319"
"06.10.2024 14:30 - 06.10.2024 14:45","9437","11321"
"06.10.2024 14:45 - 06.10.2024 15:00","9424","11253"
"06.10.2024 15:00 - 06.10.2024 15:15","9413","11299"
"06.10.2024 15:15 - 06.10.2024 15:30","9540","11291"
"06.10.2024 15:30 - 06.10.2024 15:45","9610","11187"
"06.10.2024 15:45 - 06.10.2024 16:00","9631","11228"
"06.10.2024 16:00 - 06.10.2024 16:15","9756","11327"
"06.10.2024 16:15 - 06.10.2024 16:30","9947","11388"
"06.10.2024 16:30 - 06.10.2024 16:45","10083","11545"
"06.10.2024 16:45 - 06.10.2024 17:00","10346","11737"
"06.10.2024 17:00 - 06.10.2024 17:15","10614","11989"
"06.10.2024 17:15 - 06.10.2024 17:30","10880","12224"
"06.10.2024 17:30 - 06.10.2024 17:45","11241","12576"
"06.10.2024 17:45 - 06.10.2024 18:00","11599","12899"
"06.10.2024 18:00 - 06.10.2024 18:15","12041","13118"
"06.10.2024 18:15 - 06.10.2024 18:30","12156","13343"
"06.10.2024 18:30 - 06.10.2024 18:45","12237","13516"
"06.10.2024 18:45 - 06.10.2024 19:00","12372","13712"
"06.10.2024 19:00 - 06.10.2024 19:15","12495","13880"
"06.10.2024 19:15 - 06.10.2024 19:30","12584","13981"
"06.10.2024 19:30 - 06.10.2024 19:45","12641","13929"
"06.10.2024 19:45 - 06.10.2024 20:00","12693","13877"
"06.10.2024 20:00 - 06.10.2024 20:15","12727","13897"
"06.10.2024 20:15 - 06.10.2024 20:30","12681","13743"
"06.10.2024 20:30 - 06.10.2024 20:45","12593","13560"
"06.10.2024 20:45 - 06.10.2024 21:00","12493","13376"
"06.10.2024 21:00 - 06.10.2024 21:15","12369","13155"
"06.10.2024 21:15 - 06.10.2024 21:30","12199","12962"
"06.10.2024 21:30 - 06.10.2024 21:45","12044","12797"
"06.10.2024 21:45 - 06.10.2024 22:00","11916","12618"
"06.10.2024 22:00 - 06.10.2024 22:15","11801","12427"
"06.10.2024 22:15 - 06.10.2024 22:30","11670","12238"
"06.10.2024 22:30 - 06.10.2024 22:45","11505","12092"
"06.10.2024 22:45 - 06.10.2024 23:00","11290","11947"
"06.10.2024 23:00 - 06.10.2024 23:15","11048","11665"
"06.10.2024 23:15 - 06.10.2024 23:30","10894","11484"
"06.10.2024 23:30 - 06.10.2024 23:45","10754","11368"
"06.10.2024 23:45 - 07.10.2024 00:00","10635","11228"
"07.10.2024 00:00 - 07.10.2024 00:15","10647","11044"
"07.10.2024 00:15 - 07.10.2024 00:30","10592","10987"
"07.10.2024 00:30 - 07.10.2024 00:45","10567","10917"
"07.10.2024 00:45 - 07.10.2024 01:00","10473","10767"
"07.10.2024 01:00 - 07.10.2024 01:15","10452","10684"
"07.10.2024 01:15 - 07.10.2024 01:30","10396","10565"
"07.10.2024 01:30 - 07.10.2024 01:45","10343","10506"
"07.10.2024 01:45 - 07.10.2024 02:00","10274","10463"
"07.10.2024 02:00 - 07.10.2024 02:15","10222","10448"
"07.10.2024 02:15 - 07.10.2024 02:30","10127","10489"
"07.10.2024 02:30 - 07.10.2024 02:45","10091","10408"
"07.10.2024 02:45 - 07.10.2024 03:00","10030","10393"
"07.10.2024 03:00 - 07.10.2024 03:15","9983","10338"
"07.10.2024 03:15 - 07.10.2024 03:30","9953","10304"
"07.10.2024 03:30 - 07.10.2024 03:45","9949","10270"
"07.10.2024 03:45 - 07.10.2024 04:00","9938","10326"
"07.10.2024 04:00 - 07.10.2024 04:15","9954","10397"
"07.10.2024 04:15 - 07.10.2024 04:30","9969","10371"
"07.10.2024 04:30 - 07.10.2024 04:45","9971","10378"
"07.10.2024 04:45 - 07.10.2024 05:00","9997","10464"
"07.10.2024 05:00 - 07.10.2024 05:15","10088","10783"
"07.10.2024 05:15 - 07.10.2024 05:30","10267","10869"
"07.10.2024 05:30 - 07.10.2024 05:45","10395","11044"
"07.10.2024 05:45 - 07.10.2024 06:00","10592","11157"
"07.10.2024 06:00 - 07.10.2024 06:15","10921","11675"
"07.10.2024 06:15 - 07.10.2024 06:30","11140","11973"
"07.10.2024 06:30 - 07.10.2024 06:45","11314","12364"
"07.10.2024 06:45 - 07.10.2024 07:00","11526","12751"
"07.10.2024 07:00 - 07.10.2024 07:15","11807","13414"
"07.10.2024 07:15 - 07.10.2024 07:30","12209","13731"
"07.10.2024 07:30 - 07.10.2024 07:45","12488","14183"
"07.10.2024 07:45 - 07.10.2024 08:00","12698","14477"
"07.10.2024 08:00 - 07.10.2024 08:15","12917","14830"
"07.10.2024 08:15 - 07.10.2024 08:30","13112","14840"
"07.10.2024 08:30 - 07.10.2024 08:45","13083","14811"
"07.10.2024 08:45 - 07.10.2024 09:00","13000","14743"
"07.10.2024 09:00 - 07.10.2024 09:15","12950","14579"
"07.10.2024 09:15 - 07.10.2024 09:30","12849","14361"
"07.10.2024 09:30 - 07.10.2024 09:45","12727","14236"
"07.10.2024 09:45 - 07.10.2024 10:00","12534","14194"
"07.10.2024 10:00 - 07.10.2024 10:15","12469","13955"
"07.10.2024 10:15 - 07.10.2024 10:30","12364","13978"
"07.10.2024 10:30 - 07.10.2024 10:45","12119","13852"
"07.10.2024 10:45 - 07.10.2024 11:00","11926","13836"
"07.10.2024 11:00 - 07.10.2024 11:15","11812","13656"
"07.10.2024 11:15 - 07.10.2024 11:30","11622","13595"
"07.10.2024 11:30 - 07.10.2024 11:45","11539","13579"
"07.10.2024 11:45 - 07.10.2024 12:00","11502","13567"
"07.10.2024 12:00 - 07.10.2024 12:15","11297","13473"
"07.10.2024 12:15 - 07.10.2024 12:30","11111","13360"
"07.10.2024 12:30 - 07.10.2024 12:45","11024","13285"
"07.10.2024 12:45 - 07.10.2024 13:00","10939","13239"
"07.10.2024 13:00 - 07.10.2024 13:15","11071","13324"
"07.10.2024 13:15 - 07.10.2024 13:30","11301","13295"
"07.10.2024 13:30 - 07.10.2024 13:45","11404","13147"
"07.10.2024 13:45 - 07.10.2024 14:00","11484","13222"
"07.10.2024 14:00 - 07.10.2024 14:15","11551","13352"
"07.10.2024 14:15 - 07.10.2024 14:30","11503","13224"
"07.10.2024 14:30 - 07.10.2024 14:45","11439","13220"
"07.10.2024 14:45 - 07.10.2024 15:00","11556","13197"
"07.10.2024 15:00 - 07.10.2024 15:15","11608","13359"
"07.10.2024 15:15 - 07.10.2024 15:30","11662","13275"
"07.10.2024 15:30 - 07.10.2024 15:45","11719","13309"
"07.10.2024 15:45 - 07.10.2024 16:00","11836","13298"
"07.10.2024 16:00 - 07.10.2024 16:15","11845","13389"
"07.10.2024 16:15 - 07.10.2024 16:30","11932","13363"
"07.10.2024 16:30 - 07.10.2024 16:45","12065","9652"
"07.10.2024 16:45 - 07.10.2024 17:00","12261","13754"
"07.10.2024 17:00 - 07.10.2024 17:15","12409","14039"
"07.10.2024 17:15 - 07.10.2024 17:30","12671","14340"
"07.10.2024 17:30 - 07.10.2024 17:45","12851","14619"
"07.10.2024 17:45 - 07.10.2024 18:00","13017","14872"
"07.10.2024 18:00 - 07.10.2024 18:15","13118","14963"
"07.10.2024 18:15 - 07.10.2024 18:30","13152","15042"
"07.10.2024 18:30 - 07.10.2024 18:45","13218","15126"
"07.10.2024 18:45 - 07.10.2024 19:00","13310","15252"
"07.10.2024 19:00 - 07.10.2024 19:15","13361","15317"
"07.10.2024 19:15 - 07.10.2024 19:30","13396","15369"
"07.10.2024 19:30 - 07.10.2024 19:45","13430","15261"
"07.10.2024 19:45 - 07.10.2024 20:00","13511","15164"
"07.10.2024 20:00 - 07.10.2024 20:15","13575","14868"
"07.10.2024 20:15 - 07.10.2024 20:30","13550","14677"
"07.10.2024 20:30 - 07.10.2024 20:45","13439","14491"
"07.10.2024 20:45 - 07.10.2024 21:00","13322","14303"
"07.10.2024 21:00 - 07.10.2024 21:15","13260","14065"
"07.10.2024 21:15 - 07.10.2024 21:30","13215","13886"
"07.10.2024 21:30 - 07.10.2024 21:45","13114","13673"
"07.10.2024 21:45 - 07.10.2024 22:00","12886","13461"
"07.10.2024 22:00 - 07.10.2024 22:15","12465","13226"
"07.10.2024 22:15 - 07.10.2024 22:30","12129","13021"
"07.10.2024 22:30 - 07.10.2024 22:45","11962","12775"
"07.10.2024 22:45 - 07.10.2024 23:00","11774","12554"
"07.10.2024 23:00 - 07.10.2024 23:15","11514","12372"
"07.10.2024 23:15 - 07.10.2024 23:30","11269","12173"
"07.10.2024 23:30 - 07.10.2024 23:45","11129","11976"
"07.10.2024 23:45 - 08.10.2024 00:00","11046","11861"
"08.10.2024 00:00 - 08.10.2024 00:15","10974","11638"
"08.10.2024 00:15 - 08.10.2024 00:30","10949","11521"
"08.10.2024 00:30 - 08.10.2024 00:45","10931","11354"
"08.10.2024 00:45 - 08.10.2024 01:00","10844","11170"
"08.10.2024 01:00 - 08.10.2024 01:15","10761","11076"
"08.10.2024 01:15 - 08.10.2024 01:30","10663","10960"
"08.10.2024 01:30 - 08.10.2024 01:45","10592","11015"
"08.10.2024 01:45 - 08.10.2024 02:00","10517","10840"
"08.10.2024 02:00 - 08.10.2024 02:15","10461","10874"
"08.10.2024 02:15 - 08.10.2024 02:30","10423","10772"
"08.10.2024 02:30 - 08.10.2024 02:45","10364","10720"
"08.10.2024 02:45 - 08.10.2024 03:00","10319","10661"
"08.10.2024 03:00 - 08.10.2024 03:15","10247","10655"
"08.10.2024 03:15 - 08.10.2024 03:30","10227","10633"
"08.10.2024 03:30 - 08.10.2024 03:45","10183","10661"
"08.10.2024 03:45 - 08.10.2024 04:00","10193","10687"
"08.10.2024 04:00 - 08.10.2024 04:15","10202","10733"
"08.10.2024 04:15 - 08.10.2024 04:30","10234","10625"
"08.10.2024 04:30 - 08.10.2024 04:45","10223","10642"
"08.10.2024 04:45 - 08.10.2024 05:00","10235","10676"
"08.10.2024 05:00 - 08.10.2024 05:15","10329","10785"
"08.10.2024 05:15 - 08.10.2024 05:30","10437","10925"
"08.10.2024 05:30 - 08.10.2024 05:45","10522","11101"
"08.10.2024 05:45 - 08.10.2024 06:00","10649","11355"
"08.10.2024 06:00 - 08.10.2024 06:15","10901","11680"
"08.10.2024 06:15 - 08.10.2024 06:30","11239","12016"
"08.10.2024 06:30 - 08.10.2024 06:45","11502","12363"
"08.10.2024 06:45 - 08.10.2024 07:00","11787","12744"
"08.10.2024 07:00 - 08.10.2024 07:15","12130","13464"
"08.10.2024 07:15 - 08.10.2024 07:30","12486","13962"
"08.10.2024 07:30 - 08.10.2024 07:45","12813","14330"
"08.10.2024 07:45 - 08.10.2024 08:00","13108","14589"
"08.10.2024 08:00 - 08.10.2024 08:15","13324","14900"
"08.10.2024 08:15 - 08.10.2024 08:30","13482","14935"
"08.10.2024 08:30 - 08.10.2024 08:45","13556","15042"
"08.10.2024 08:45 - 08.10.2024 09:00","13578","15073"
"08.10.2024 09:00 - 08.10.2024 09:15","13527","15046"
"08.10.2024 09:15 - 08.10.2024 09:30","13442","14923"
"08.10.2024 09:30 - 08.10.2024 09:45","13308","14652"
"08.10.2024 09:45 - 08.10.2024 10:00","13116","14528"
"08.10.2024 10:00 - 08.10.2024 10:15","12868","14326"
"08.10.2024 10:15 - 08.10.2024 10:30","12616","14232"
"08.10.2024 10:30 - 08.10.2024 10:45","12508","14096"
"08.10.2024 10:45 - 08.10.2024 11:00","12325","13972"
"08.10.2024 11:00 - 08.10.2024 11:15","12260","13818"
"08.10.2024 11:15 - 08.10.2024 11:30","12252","13763"
"08.10.2024 11:30 - 08.10.2024 11:45","12236","13658"
"08.10.2024 11:45 - 08.10.2024 12:00","12227","13639"
"08.10.2024 12:00 - 08.10.2024 12:15","12191","13555"
"08.10.2024 12:15 - 08.10.2024 12:30","12082","13561"
"08.10.2024 12:30 - 08.10.2024 12:45","11947","13579"
"08.10.2024 12:45 - 08.10.2024 13:00","11907","13586"
"08.10.2024 13:00 - 08.10.2024 13:15","11948","13633"
"08.10.2024 13:15 - 08.10.2024 13:30","11938","13609"
"08.10.2024 13:30 - 08.10.2024 13:45","11898","13530"
"08.10.2024 13:45 - 08.10.2024 14:00","11820","13504"
"08.10.2024 14:00 - 08.10.2024 14:15","11906","13530"
"08.10.2024 14:15 - 08.10.2024 14:30","11967","13536"
"08.10.2024 14:30 - 08.10.2024 14:45","10100","13530"
"08.10.2024 14:45 - 08.10.2024 15:00","11063","13545"
"08.10.2024 15:00 - 08.10.2024 15:15","12052","13573"
"08.10.2024 15:15 - 08.10.2024 15:30","12169","13571"
"08.10.2024 15:30 - 08.10.2024 15:45","12346","13577"
"08.10.2024 15:45 - 08.10.2024 16:00","12512","13683"
"08.10.2024 16:00 - 08.10.2024 16:15","12593","13741"
"08.10.2024 16:15 - 08.10.2024 16:30","12787","13809"
"08.10.2024 16:30 - 08.10.2024 16:45","12933","13870"
"08.10.2024 16:45 - 08.10.2024 17:00","13239","14051"
"08.10.2024 17:00 - 08.10.2024 17:15","13489","14179"
"08.10.2024 17:15 - 08.10.2024 17:30","13727","14413"
"08.10.2024 17:30 - 08.10.2024 17:45","13959","14599"
"08.10.2024 17:45 - 08.10.2024 18:00","14274","14735"
"08.10.2024 18:00 - 08.10.2024 18:15","14411","14732"
"08.10.2024 18:15 - 08.10.2024 18:30","14389","14699"
"08.10.2024 18:30 - 08.10.2024 18:45","14358","14812"
"08.10.2024 18:45 - 08.10.2024 19:00","14362","15018"
"08.10.2024 19:00 - 08.10.2024 19:15","14390","15189"
"08.10.2024 19:15 - 08.10.2024 19:30","14364","15297"
"08.10.2024 19:30 - 08.10.2024 19:45","14393","15205"
"08.10.2024 19:45 - 08.10.2024 20:00","14431","15092"
"08.10.2024 20:00 - 08.10.2024 20:15","14315","14889"
"08.10.2024 20:15 - 08.10.2024 20:30","14183","14745"
"08.10.2024 20:30 - 08.10.2024 20:45","14116","14594"
"08.10.2024 20:45 - 08.10.2024 21:00","14022","14489"
"08.10.2024 21:00 - 08.10.2024 21:15","13891","14246"
"08.10.2024 21:15 - 08.10.2024 21:30","13739","14040"
"08.10.2024 21:30 - 08.10.2024 21:45","13599","13809"
"08.10.2024 21:45 - 08.10.2024 22:00","13402","13621"
"08.10.2024 22:00 - 08.10.2024 22:15","13148","13376"
"08.10.2024 22:15 - 08.10.2024 22:30","12982","13148"
"08.10.2024 22:30 - 08.10.2024 22:45","12852","12887"
"08.10.2024 22:45 - 08.10.2024 23:00","12628","12688"
"08.10.2024 23:00 - 08.10.2024 23:15","12392","12460"
"08.10.2024 23:15 - 08.10.2024 23:30","12251","12266"
"08.10.2024 23:30 - 08.10.2024 23:45","12123","12080"
"08.10.2024 23:45 - 09.10.2024 00:00","11916","11980"
"09.10.2024 00:00 - 09.10.2024 00:15","11828","11807"
"09.10.2024 00:15 - 09.10.2024 00:30","11825","11634"
"09.10.2024 00:30 - 09.10.2024 00:45","11681","11474"
"09.10.2024 00:45 - 09.10.2024 01:00","11501","11266"
"09.10.2024 01:00 - 09.10.2024 01:15","11345","11187"
"09.10.2024 01:15 - 09.10.2024 01:30","11216","11041"
"09.10.2024 01:30 - 09.10.2024 01:45","11131","10962"
"09.10.2024 01:45 - 09.10.2024 02:00","11027","10843"
"09.10.2024 02:00 - 09.10.2024 02:15","10940","10822"
"09.10.2024 02:15 - 09.10.2024 02:30","10866","10781"
"09.10.2024 02:30 - 09.10.2024 02:45","10856","10706"
"09.10.2024 02:45 - 09.10.2024 03:00","10821","10660"
"09.10.2024 03:00 - 09.10.2024 03:15","10774","10730"
"09.10.2024 03:15 - 09.10.2024 03:30","10752","10712"
"09.10.2024 03:30 - 09.10.2024 03:45","10732","10723"
"09.10.2024 03:45 - 09.10.2024 04:00","10702","10704"
"09.10.2024 04:00 - 09.10.2024 04:15","10685","10729"
"09.10.2024 04:15 - 09.10.2024 04:30","10630","10721"
"09.10.2024 04:30 - 09.10.2024 04:45","10595","10708"
"09.10.2024 04:45 - 09.10.2024 05:00","10669","10756"
"09.10.2024 05:00 - 09.10.2024 05:15","10838","10823"
"09.10.2024 05:15 - 09.10.2024 05:30","10965","10885"
"09.10.2024 05:30 - 09.10.2024 05:45","11018","11077"
"09.10.2024 05:45 - 09.10.2024 06:00","11211","11269"
"09.10.2024 06:00 - 09.10.2024 06:15","11542","11765"
"09.10.2024 06:15 - 09.10.2024 06:30","11803","12047"
"09.10.2024 06:30 - 09.10.2024 06:45","12028","12362"
"09.10.2024 06:45 - 09.10.2024 07:00","12343","12744"
"09.10.2024 07:00 - 09.10.2024 07:15","12769","13384"
"09.10.2024 07:15 - 09.10.2024 07:30","13151","13808"
"09.10.2024 07:30 - 09.10.2024 07:45","13417","14247"
"09.10.2024 07:45 - 09.10.2024 08:00","13559","14556"
"09.10.2024 08:00 - 09.10.2024 08:15","13852","14815"
