Date,nat,Year,Month,Day,Hour,Minute
2007-10-20,0.05003680472075542,2007,10,20,0,0
2007-10-21,0.05003680472075542,2007,10,21,0,0
2007-10-22,-0.21131708980474276,2007,10,22,0,0
2007-10-23,-0.21131708980474276,2007,10,23,0,0
2007-10-24,-0.21131708980474276,2007,10,24,0,0
2007-10-25,-0.21131708980474276,2007,10,25,0,0
2007-10-26,-0.21131708980474276,2007,10,26,0,0
2007-10-27,-0.21131708980474276,2007,10,27,0,0
2007-10-28,-0.21131708980474276,2007,10,28,0,0
2007-10-29,-0.218860600656094,2007,10,29,0,0
2007-10-30,-0.218860600656094,2007,10,30,0,0
2007-10-31,-0.218860600656094,2007,10,31,0,0
2007-11-01,-0.218860600656094,2007,11,1,0,0
2007-11-02,-0.218860600656094,2007,11,2,0,0
2007-11-03,-0.218860600656094,2007,11,3,0,0
2007-11-04,-0.218860600656094,2007,11,4,0,0
2007-11-05,-0.34095771804858643,2007,11,5,0,0
2007-11-06,-0.34095771804858643,2007,11,6,0,0
2007-11-07,-0.34095771804858643,2007,11,7,0,0
2007-11-08,-0.34095771804858643,2007,11,8,0,0
2007-11-09,-0.34095771804858643,2007,11,9,0,0
2007-11-10,-0.34095771804858643,2007,11,10,0,0
2007-11-11,-0.34095771804858643,2007,11,11,0,0
2007-11-12,-0.2702876363442253,2007,11,12,0,0
2007-11-13,-0.2702876363442253,2007,11,13,0,0
2007-11-14,-0.2702876363442253,2007,11,14,0,0
2007-11-15,-0.2702876363442253,2007,11,15,0,0
2007-11-16,-0.2702876363442253,2007,11,16,0,0
2007-11-17,-0.2702876363442253,2007,11,17,0,0
2007-11-18,-0.2702876363442253,2007,11,18,0,0
2007-11-19,-0.30423036385242774,2007,11,19,0,0
2007-11-20,-0.30423036385242774,2007,11,20,0,0
2007-11-21,-0.30423036385242774,2007,11,21,0,0
2007-11-22,-0.30423036385242774,2007,11,22,0,0
2007-11-23,-0.30423036385242774,2007,11,23,0,0
2007-11-24,-0.30423036385242774,2007,11,24,0,0
2007-11-25,-0.30423036385242774,2007,11,25,0,0
2007-11-26,-0.2651341642931695,2007,11,26,0,0
2007-11-27,-0.2651341642931695,2007,11,27,0,0
2007-11-28,-0.2651341642931695,2007,11,28,0,0
2007-11-29,-0.2651341642931695,2007,11,29,0,0
2007-11-30,-0.2651341642931695,2007,11,30,0,0
2007-12-01,-0.2651341642931695,2007,12,1,0,0
2007-12-02,-0.2651341642931695,2007,12,2,0,0
2007-12-03,-0.5155068174677335,2007,12,3,0,0
2007-12-04,-0.5155068174677335,2007,12,4,0,0
2007-12-05,-0.5155068174677335,2007,12,5,0,0
2007-12-06,-0.5155068174677335,2007,12,6,0,0
2007-12-07,-0.5155068174677335,2007,12,7,0,0
2007-12-08,-0.5155068174677335,2007,12,8,0,0
2007-12-09,-0.5155068174677335,2007,12,9,0,0
2007-12-10,-0.7251874812683647,2007,12,10,0,0
2007-12-11,-0.7251874812683647,2007,12,11,0,0
2007-12-12,-0.7251874812683647,2007,12,12,0,0
2007-12-13,-0.7251874812683647,2007,12,13,0,0
2007-12-14,-0.7251874812683647,2007,12,14,0,0
2007-12-15,-0.7251874812683647,2007,12,15,0,0
2007-12-16,-0.7251874812683647,2007,12,16,0,0
2007-12-17,-0.5991136064951302,2007,12,17,0,0
2007-12-18,-0.5991136064951302,2007,12,18,0,0
2007-12-19,-0.5991136064951302,2007,12,19,0,0
2007-12-20,-0.5991136064951302,2007,12,20,0,0
2007-12-21,-0.5991136064951302,2007,12,21,0,0
2007-12-22,-0.5991136064951302,2007,12,22,0,0
2007-12-23,-0.5991136064951302,2007,12,23,0,0
2007-12-24,-0.47109352211646505,2007,12,24,0,0
2007-12-25,-0.47109352211646505,2007,12,25,0,0
2007-12-26,-0.47109352211646505,2007,12,26,0,0
2007-12-27,-0.47109352211646505,2007,12,27,0,0
2007-12-28,-0.47109352211646505,2007,12,28,0,0
2007-12-29,-0.47109352211646505,2007,12,29,0,0
2007-12-30,-0.47109352211646505,2007,12,30,0,0
2007-12-31,-0.2302608572480028,2007,12,31,0,0
2008-01-01,-0.2302608572480028,2008,1,1,0,0
2008-01-02,-0.2302608572480028,2008,1,2,0,0
2008-01-03,-0.2302608572480028,2008,1,3,0,0
2008-01-04,-0.2302608572480028,2008,1,4,0,0
2008-01-05,-0.2302608572480028,2008,1,5,0,0
2008-01-06,-0.2302608572480028,2008,1,6,0,0
2008-01-07,-0.2243051786855735,2008,1,7,0,0
2008-01-08,-0.2243051786855735,2008,1,8,0,0
2008-01-09,-0.2243051786855735,2008,1,9,0,0
2008-01-10,-0.2243051786855735,2008,1,10,0,0
2008-01-11,-0.2243051786855735,2008,1,11,0,0
2008-01-12,-0.2243051786855735,2008,1,12,0,0
2008-01-13,-0.2243051786855735,2008,1,13,0,0
2008-01-14,-0.03962023070257617,2008,1,14,0,0
2008-01-15,-0.03962023070257617,2008,1,15,0,0
2008-01-16,-0.03962023070257617,2008,1,16,0,0
2008-01-17,-0.03962023070257617,2008,1,17,0,0
2008-01-18,-0.03962023070257617,2008,1,18,0,0
2008-01-19,-0.03962023070257617,2008,1,19,0,0
2008-01-20,-0.03962023070257617,2008,1,20,0,0
2008-01-21,-0.2734543131178494,2008,1,21,0,0
2008-01-22,-0.2734543131178494,2008,1,22,0,0
2008-01-23,-0.2734543131178494,2008,1,23,0,0
2008-01-24,-0.2734543131178494,2008,1,24,0,0
2008-01-25,-0.2734543131178494,2008,1,25,0,0
2008-01-26,-0.2734543131178494,2008,1,26,0,0
2008-01-27,-0.2734543131178494,2008,1,27,0,0
2008-01-28,-0.37471632478606476,2008,1,28,0,0
2008-01-29,-0.37471632478606476,2008,1,29,0,0
2008-01-30,-0.37471632478606476,2008,1,30,0,0
2008-01-31,-0.37471632478606476,2008,1,31,0,0
2008-02-01,-0.37471632478606476,2008,2,1,0,0
2008-02-02,-0.37471632478606476,2008,2,2,0,0
2008-02-03,-0.37471632478606476,2008,2,3,0,0
2008-02-04,-0.21896317362759737,2008,2,4,0,0
2008-02-05,-0.21896317362759737,2008,2,5,0,0
2008-02-06,-0.21896317362759737,2008,2,6,0,0
2008-02-07,-0.21896317362759737,2008,2,7,0,0
2008-02-08,-0.21896317362759737,2008,2,8,0,0
2008-02-09,-0.21896317362759737,2008,2,9,0,0
2008-02-10,-0.21896317362759737,2008,2,10,0,0
2008-02-11,0.041265140663514804,2008,2,11,0,0
2008-02-12,0.041265140663514804,2008,2,12,0,0
2008-02-13,0.041265140663514804,2008,2,13,0,0
2008-02-14,0.041265140663514804,2008,2,14,0,0
2008-02-15,0.041265140663514804,2008,2,15,0,0
2008-02-16,0.041265140663514804,2008,2,16,0,0
2008-02-17,0.041265140663514804,2008,2,17,0,0
2008-02-18,0.162231739688631,2008,2,18,0,0
2008-02-19,0.162231739688631,2008,2,19,0,0
2008-02-20,0.162231739688631,2008,2,20,0,0
2008-02-21,0.162231739688631,2008,2,21,0,0
2008-02-22,0.162231739688631,2008,2,22,0,0
2008-02-23,0.162231739688631,2008,2,23,0,0
2008-02-24,0.162231739688631,2008,2,24,0,0
2008-02-25,0.09402340552274611,2008,2,25,0,0
2008-02-26,0.09402340552274611,2008,2,26,0,0
2008-02-27,0.09402340552274611,2008,2,27,0,0
2008-02-28,0.09402340552274611,2008,2,28,0,0
2008-02-29,0.09402340552274611,2008,2,29,0,0
2008-03-01,0.09402340552274611,2008,3,1,0,0
2008-03-02,0.09402340552274611,2008,3,2,0,0
2008-03-03,0.32130199411083366,2008,3,3,0,0
2008-03-04,0.32130199411083366,2008,3,4,0,0
2008-03-05,0.32130199411083366,2008,3,5,0,0
2008-03-06,0.32130199411083366,2008,3,6,0,0
2008-03-07,0.32130199411083366,2008,3,7,0,0
2008-03-08,0.32130199411083366,2008,3,8,0,0
2008-03-09,0.32130199411083366,2008,3,9,0,0
2008-03-10,0.3626770532230542,2008,3,10,0,0
2008-03-11,0.3626770532230542,2008,3,11,0,0
2008-03-12,0.3626770532230542,2008,3,12,0,0
2008-03-13,0.3626770532230542,2008,3,13,0,0
2008-03-14,0.3626770532230542,2008,3,14,0,0
2008-03-15,0.3626770532230542,2008,3,15,0,0
2008-03-16,0.3626770532230542,2008,3,16,0,0
2008-03-17,0.6525995506673608,2008,3,17,0,0
2008-03-18,0.6525995506673608,2008,3,18,0,0
2008-03-19,0.6525995506673608,2008,3,19,0,0
2008-03-20,0.6525995506673608,2008,3,20,0,0
2008-03-21,0.6525995506673608,2008,3,21,0,0
2008-03-22,0.6525995506673608,2008,3,22,0,0
2008-03-23,0.6525995506673608,2008,3,23,0,0
2008-03-24,0.016261380994290302,2008,3,24,0,0
2008-03-25,0.016261380994290302,2008,3,25,0,0
2008-03-26,0.016261380994290302,2008,3,26,0,0
2008-03-27,0.016261380994290302,2008,3,27,0,0
2008-03-28,0.016261380994290302,2008,3,28,0,0
2008-03-29,0.016261380994290302,2008,3,29,0,0
2008-03-30,0.016261380994290302,2008,3,30,0,0
2008-03-31,0.4840497502060245,2008,3,31,0,0
2008-04-01,0.4840497502060245,2008,4,1,0,0
2008-04-02,0.4840497502060245,2008,4,2,0,0
2008-04-03,0.4840497502060245,2008,4,3,0,0
2008-04-04,0.4840497502060245,2008,4,4,0,0
2008-04-05,0.4840497502060245,2008,4,5,0,0
2008-04-06,0.4840497502060245,2008,4,6,0,0
2008-04-07,0.293666703964828,2008,4,7,0,0
2008-04-08,0.293666703964828,2008,4,8,0,0
2008-04-09,0.293666703964828,2008,4,9,0,0
2008-04-10,0.293666703964828,2008,4,10,0,0
2008-04-11,0.293666703964828,2008,4,11,0,0
2008-04-12,0.293666703964828,2008,4,12,0,0
2008-04-13,0.293666703964828,2008,4,13,0,0
2008-04-14,0.18896551752409022,2008,4,14,0,0
2008-04-15,0.18896551752409022,2008,4,15,0,0
2008-04-16,0.18896551752409022,2008,4,16,0,0
2008-04-17,0.18896551752409022,2008,4,17,0,0
2008-04-18,0.18896551752409022,2008,4,18,0,0
2008-04-19,0.18896551752409022,2008,4,19,0,0
2008-04-20,0.18896551752409022,2008,4,20,0,0
2008-04-21,0.1075750362393541,2008,4,21,0,0
2008-04-22,0.1075750362393541,2008,4,22,0,0
2008-04-23,0.1075750362393541,2008,4,23,0,0
2008-04-24,0.1075750362393541,2008,4,24,0,0
2008-04-25,0.1075750362393541,2008,4,25,0,0
2008-04-26,0.1075750362393541,2008,4,26,0,0
2008-04-27,0.1075750362393541,2008,4,27,0,0
2008-04-28,0.338264782851318,2008,4,28,0,0
2008-04-29,0.338264782851318,2008,4,29,0,0
2008-04-30,0.338264782851318,2008,4,30,0,0
2008-05-01,0.338264782851318,2008,5,1,0,0
2008-05-02,0.338264782851318,2008,5,2,0,0
2008-05-03,0.338264782851318,2008,5,3,0,0
2008-05-04,0.338264782851318,2008,5,4,0,0
2008-05-05,0.4502476863485999,2008,5,5,0,0
2008-05-06,0.4502476863485999,2008,5,6,0,0
2008-05-07,0.4502476863485999,2008,5,7,0,0
2008-05-08,0.4502476863485999,2008,5,8,0,0
2008-05-09,0.4502476863485999,2008,5,9,0,0
2008-05-10,0.4502476863485999,2008,5,10,0,0
2008-05-11,0.4502476863485999,2008,5,11,0,0
2008-05-12,0.35590110193330576,2008,5,12,0,0
2008-05-13,0.35590110193330576,2008,5,13,0,0
2008-05-14,0.35590110193330576,2008,5,14,0,0
2008-05-15,0.35590110193330576,2008,5,15,0,0
2008-05-16,0.35590110193330576,2008,5,16,0,0
2008-05-17,0.35590110193330576,2008,5,17,0,0
2008-05-18,0.35590110193330576,2008,5,18,0,0
2008-05-19,0.2765719626756431,2008,5,19,0,0
2008-05-20,0.2765719626756431,2008,5,20,0,0
2008-05-21,0.2765719626756431,2008,5,21,0,0
2008-05-22,0.2765719626756431,2008,5,22,0,0
2008-05-23,0.2765719626756431,2008,5,23,0,0
2008-05-24,0.2765719626756431,2008,5,24,0,0
2008-05-25,0.2765719626756431,2008,5,25,0,0
2008-05-26,0.42840752273065497,2008,5,26,0,0
2008-05-27,0.42840752273065497,2008,5,27,0,0
2008-05-28,0.42840752273065497,2008,5,28,0,0
2008-05-29,0.42840752273065497,2008,5,29,0,0
2008-05-30,0.42840752273065497,2008,5,30,0,0
2008-05-31,0.42840752273065497,2008,5,31,0,0
2008-06-01,0.42840752273065497,2008,6,1,0,0
2008-06-02,0.4996129464762678,2008,6,2,0,0
2008-06-03,0.4996129464762678,2008,6,3,0,0
2008-06-04,0.4996129464762678,2008,6,4,0,0
2008-06-05,0.4996129464762678,2008,6,5,0,0
2008-06-06,0.4996129464762678,2008,6,6,0,0
2008-06-07,0.4996129464762678,2008,6,7,0,0
2008-06-08,0.4996129464762678,2008,6,8,0,0
2008-06-09,0.32078247811008387,2008,6,9,0,0
2008-06-10,0.32078247811008387,2008,6,10,0,0
2008-06-11,0.32078247811008387,2008,6,11,0,0
2008-06-12,0.32078247811008387,2008,6,12,0,0
2008-06-13,0.32078247811008387,2008,6,13,0,0
2008-06-14,0.32078247811008387,2008,6,14,0,0
2008-06-15,0.32078247811008387,2008,6,15,0,0
2008-06-16,0.0758409139968083,2008,6,16,0,0
2008-06-17,0.0758409139968083,2008,6,17,0,0
2008-06-18,0.0758409139968083,2008,6,18,0,0
2008-06-19,0.0758409139968083,2008,6,19,0,0
2008-06-20,0.0758409139968083,2008,6,20,0,0
2008-06-21,0.0758409139968083,2008,6,21,0,0
2008-06-22,0.0758409139968083,2008,6,22,0,0
2008-06-23,0.3890433865216492,2008,6,23,0,0
2008-06-24,0.3890433865216492,2008,6,24,0,0
2008-06-25,0.3890433865216492,2008,6,25,0,0
2008-06-26,0.3890433865216492,2008,6,26,0,0
2008-06-27,0.3890433865216492,2008,6,27,0,0
2008-06-28,0.3890433865216492,2008,6,28,0,0
2008-06-29,0.3890433865216492,2008,6,29,0,0
2008-06-30,0.4053435184759015,2008,6,30,0,0
2008-07-01,0.4053435184759015,2008,7,1,0,0
2008-07-02,0.4053435184759015,2008,7,2,0,0
2008-07-03,0.4053435184759015,2008,7,3,0,0
2008-07-04,0.4053435184759015,2008,7,4,0,0
2008-07-05,0.4053435184759015,2008,7,5,0,0
2008-07-06,0.4053435184759015,2008,7,6,0,0
2008-07-07,0.5056963185286488,2008,7,7,0,0
2008-07-08,0.5056963185286488,2008,7,8,0,0
2008-07-09,0.5056963185286488,2008,7,9,0,0
2008-07-10,0.5056963185286488,2008,7,10,0,0
2008-07-11,0.5056963185286488,2008,7,11,0,0
2008-07-12,0.5056963185286488,2008,7,12,0,0
2008-07-13,0.5056963185286488,2008,7,13,0,0
2008-07-14,0.10936899981252228,2008,7,14,0,0
2008-07-15,0.10936899981252228,2008,7,15,0,0
2008-07-16,0.10936899981252228,2008,7,16,0,0
2008-07-17,0.10936899981252228,2008,7,17,0,0
2008-07-18,0.10936899981252228,2008,7,18,0,0
2008-07-19,0.10936899981252228,2008,7,19,0,0
2008-07-20,0.10936899981252228,2008,7,20,0,0
2008-07-21,0.1643842770043418,2008,7,21,0,0
2008-07-22,0.1643842770043418,2008,7,22,0,0
2008-07-23,0.1643842770043418,2008,7,23,0,0
2008-07-24,0.1643842770043418,2008,7,24,0,0
2008-07-25,0.1643842770043418,2008,7,25,0,0
2008-07-26,0.1643842770043418,2008,7,26,0,0
2008-07-27,0.1643842770043418,2008,7,27,0,0
2008-07-28,0.22737422315250366,2008,7,28,0,0
2008-07-29,0.22737422315250366,2008,7,29,0,0
2008-07-30,0.22737422315250366,2008,7,30,0,0
2008-07-31,0.22737422315250366,2008,7,31,0,0
2008-08-01,0.22737422315250366,2008,8,1,0,0
2008-08-02,0.22737422315250366,2008,8,2,0,0
2008-08-03,0.22737422315250366,2008,8,3,0,0
2008-08-04,0.3083595854078274,2008,8,4,0,0
2008-08-05,0.3083595854078274,2008,8,5,0,0
2008-08-06,0.3083595854078274,2008,8,6,0,0
2008-08-07,0.3083595854078274,2008,8,7,0,0
2008-08-08,0.3083595854078274,2008,8,8,0,0
2008-08-09,0.3083595854078274,2008,8,9,0,0
2008-08-10,0.3083595854078274,2008,8,10,0,0
2008-08-11,0.07046497414162942,2008,8,11,0,0
2008-08-12,0.07046497414162942,2008,8,12,0,0
2008-08-13,0.07046497414162942,2008,8,13,0,0
2008-08-14,0.07046497414162942,2008,8,14,0,0
2008-08-15,0.07046497414162942,2008,8,15,0,0
2008-08-16,0.07046497414162942,2008,8,16,0,0
2008-08-17,0.07046497414162942,2008,8,17,0,0
2008-08-18,0.18921774715973533,2008,8,18,0,0
2008-08-19,0.18921774715973533,2008,8,19,0,0
2008-08-20,0.18921774715973533,2008,8,20,0,0
2008-08-21,0.18921774715973533,2008,8,21,0,0
2008-08-22,0.18921774715973533,2008,8,22,0,0
2008-08-23,0.18921774715973533,2008,8,23,0,0
2008-08-24,0.18921774715973533,2008,8,24,0,0
2008-08-25,0.3420948850796015,2008,8,25,0,0
2008-08-26,0.3420948850796015,2008,8,26,0,0
2008-08-27,0.3420948850796015,2008,8,27,0,0
2008-08-28,0.3420948850796015,2008,8,28,0,0
2008-08-29,0.3420948850796015,2008,8,29,0,0
2008-08-30,0.3420948850796015,2008,8,30,0,0
2008-08-31,0.3420948850796015,2008,8,31,0,0
2008-09-01,0.4075006730200163,2008,9,1,0,0
2008-09-02,0.4075006730200163,2008,9,2,0,0
2008-09-03,0.4075006730200163,2008,9,3,0,0
2008-09-04,0.4075006730200163,2008,9,4,0,0
2008-09-05,0.4075006730200163,2008,9,5,0,0
2008-09-06,0.4075006730200163,2008,9,6,0,0
2008-09-07,0.4075006730200163,2008,9,7,0,0
2008-09-08,0.5099657870636044,2008,9,8,0,0
2008-09-09,0.5099657870636044,2008,9,9,0,0
2008-09-10,0.5099657870636044,2008,9,10,0,0
2008-09-11,0.5099657870636044,2008,9,11,0,0
2008-09-12,0.5099657870636044,2008,9,12,0,0
2008-09-13,0.5099657870636044,2008,9,13,0,0
2008-09-14,0.5099657870636044,2008,9,14,0,0
2008-09-15,0.6818116189915752,2008,9,15,0,0
2008-09-16,0.6818116189915752,2008,9,16,0,0
2008-09-17,0.6818116189915752,2008,9,17,0,0
2008-09-18,0.6818116189915752,2008,9,18,0,0
2008-09-19,0.6818116189915752,2008,9,19,0,0
2008-09-20,0.6818116189915752,2008,9,20,0,0
2008-09-21,0.6818116189915752,2008,9,21,0,0
2008-09-22,0.5754889181559909,2008,9,22,0,0
2008-09-23,0.5754889181559909,2008,9,23,0,0
2008-09-24,0.5754889181559909,2008,9,24,0,0
2008-09-25,0.5754889181559909,2008,9,25,0,0
2008-09-26,0.5754889181559909,2008,9,26,0,0
2008-09-27,0.5754889181559909,2008,9,27,0,0
2008-09-28,0.5754889181559909,2008,9,28,0,0
2008-09-29,0.4219388465500247,2008,9,29,0,0
2008-09-30,0.4219388465500247,2008,9,30,0,0
2008-10-01,0.4219388465500247,2008,10,1,0,0
2008-10-02,0.4219388465500247,2008,10,2,0,0
2008-10-03,0.4219388465500247,2008,10,3,0,0
2008-10-04,0.4219388465500247,2008,10,4,0,0
2008-10-05,0.4219388465500247,2008,10,5,0,0
2008-10-06,0.26256398751612897,2008,10,6,0,0
2008-10-07,0.26256398751612897,2008,10,7,0,0
2008-10-08,0.26256398751612897,2008,10,8,0,0
2008-10-09,0.26256398751612897,2008,10,9,0,0
2008-10-10,0.26256398751612897,2008,10,10,0,0
2008-10-11,0.26256398751612897,2008,10,11,0,0
2008-10-12,0.26256398751612897,2008,10,12,0,0
2008-10-13,0.08152861714578163,2008,10,13,0,0
2008-10-14,0.08152861714578163,2008,10,14,0,0
2008-10-15,0.08152861714578163,2008,10,15,0,0
2008-10-16,0.08152861714578163,2008,10,16,0,0
2008-10-17,0.08152861714578163,2008,10,17,0,0
2008-10-18,0.08152861714578163,2008,10,18,0,0
2008-10-19,0.08152861714578163,2008,10,19,0,0
2008-10-20,0.09595509127475808,2008,10,20,0,0
2008-10-21,0.09595509127475808,2008,10,21,0,0
2008-10-22,0.09595509127475808,2008,10,22,0,0
2008-10-23,0.09595509127475808,2008,10,23,0,0
2008-10-24,0.09595509127475808,2008,10,24,0,0
2008-10-25,0.09595509127475808,2008,10,25,0,0
2008-10-26,0.09595509127475808,2008,10,26,0,0
2008-10-27,0.00189325440947783,2008,10,27,0,0
2008-10-28,0.00189325440947783,2008,10,28,0,0
2008-10-29,0.00189325440947783,2008,10,29,0,0
2008-10-30,0.00189325440947783,2008,10,30,0,0
2008-10-31,0.00189325440947783,2008,10,31,0,0
2008-11-01,0.00189325440947783,2008,11,1,0,0
2008-11-02,0.00189325440947783,2008,11,2,0,0
2008-11-03,0.013054732330015443,2008,11,3,0,0
2008-11-04,0.013054732330015443,2008,11,4,0,0
2008-11-05,0.013054732330015443,2008,11,5,0,0
2008-11-06,0.013054732330015443,2008,11,6,0,0
2008-11-07,0.013054732330015443,2008,11,7,0,0
2008-11-08,0.013054732330015443,2008,11,8,0,0
2008-11-09,0.013054732330015443,2008,11,9,0,0
2008-11-10,-0.006811764246107114,2008,11,10,0,0
2008-11-11,-0.006811764246107114,2008,11,11,0,0
2008-11-12,-0.006811764246107114,2008,11,12,0,0
2008-11-13,-0.006811764246107114,2008,11,13,0,0
2008-11-14,-0.006811764246107114,2008,11,14,0,0
2008-11-15,-0.006811764246107114,2008,11,15,0,0
2008-11-16,-0.006811764246107114,2008,11,16,0,0
2008-11-17,0.31200234194811066,2008,11,17,0,0
2008-11-18,0.31200234194811066,2008,11,18,0,0
2008-11-19,0.31200234194811066,2008,11,19,0,0
2008-11-20,0.31200234194811066,2008,11,20,0,0
2008-11-21,0.31200234194811066,2008,11,21,0,0
2008-11-22,0.31200234194811066,2008,11,22,0,0
2008-11-23,0.31200234194811066,2008,11,23,0,0
2008-11-24,0.2940932702846404,2008,11,24,0,0
2008-11-25,0.2940932702846404,2008,11,25,0,0
2008-11-26,0.2940932702846404,2008,11,26,0,0
2008-11-27,0.2940932702846404,2008,11,27,0,0
2008-11-28,0.2940932702846404,2008,11,28,0,0
2008-11-29,0.2940932702846404,2008,11,29,0,0
2008-11-30,0.2940932702846404,2008,11,30,0,0
2008-12-01,0.26444844586123956,2008,12,1,0,0
2008-12-02,0.26444844586123956,2008,12,2,0,0
2008-12-03,0.26444844586123956,2008,12,3,0,0
2008-12-04,0.26444844586123956,2008,12,4,0,0
2008-12-05,0.26444844586123956,2008,12,5,0,0
2008-12-06,0.26444844586123956,2008,12,6,0,0
2008-12-07,0.26444844586123956,2008,12,7,0,0
2008-12-08,0.04956885338692204,2008,12,8,0,0
2008-12-09,0.04956885338692204,2008,12,9,0,0
2008-12-10,0.04956885338692204,2008,12,10,0,0
2008-12-11,0.04956885338692204,2008,12,11,0,0
2008-12-12,0.04956885338692204,2008,12,12,0,0
2008-12-13,0.04956885338692204,2008,12,13,0,0
2008-12-14,0.04956885338692204,2008,12,14,0,0
2008-12-15,0.005441387786724689,2008,12,15,0,0
2008-12-16,0.005441387786724689,2008,12,16,0,0
2008-12-17,0.005441387786724689,2008,12,17,0,0
2008-12-18,0.005441387786724689,2008,12,18,0,0
2008-12-19,0.005441387786724689,2008,12,19,0,0
2008-12-20,0.005441387786724689,2008,12,20,0,0
2008-12-21,0.005441387786724689,2008,12,21,0,0
2008-12-22,-0.006084230612734591,2008,12,22,0,0
2008-12-23,-0.006084230612734591,2008,12,23,0,0
2008-12-24,-0.006084230612734591,2008,12,24,0,0
2008-12-25,-0.006084230612734591,2008,12,25,0,0
2008-12-26,-0.006084230612734591,2008,12,26,0,0
2008-12-27,-0.006084230612734591,2008,12,27,0,0
2008-12-28,-0.006084230612734591,2008,12,28,0,0
2008-12-29,0.05057401982678014,2008,12,29,0,0
2008-12-30,0.05057401982678014,2008,12,30,0,0
2008-12-31,0.05057401982678014,2008,12,31,0,0
2009-01-01,0.05057401982678014,2009,1,1,0,0
2009-01-02,0.05057401982678014,2009,1,2,0,0
2009-01-03,0.05057401982678014,2009,1,3,0,0
2009-01-04,0.05057401982678014,2009,1,4,0,0
2009-01-05,-0.03636933715792348,2009,1,5,0,0
2009-01-06,-0.03636933715792348,2009,1,6,0,0
2009-01-07,-0.03636933715792348,2009,1,7,0,0
2009-01-08,-0.03636933715792348,2009,1,8,0,0
2009-01-09,-0.03636933715792348,2009,1,9,0,0
2009-01-10,-0.03636933715792348,2009,1,10,0,0
2009-01-11,-0.03636933715792348,2009,1,11,0,0
2009-01-12,-0.4122405978822196,2009,1,12,0,0
2009-01-13,-0.4122405978822196,2009,1,13,0,0
2009-01-14,-0.4122405978822196,2009,1,14,0,0
2009-01-15,-0.4122405978822196,2009,1,15,0,0
2009-01-16,-0.4122405978822196,2009,1,16,0,0
2009-01-17,-0.4122405978822196,2009,1,17,0,0
2009-01-18,-0.4122405978822196,2009,1,18,0,0
2009-01-19,-0.698846058420938,2009,1,19,0,0
2009-01-20,-0.698846058420938,2009,1,20,0,0
2009-01-21,-0.698846058420938,2009,1,21,0,0
2009-01-22,-0.698846058420938,2009,1,22,0,0
2009-01-23,-0.698846058420938,2009,1,23,0,0
2009-01-24,-0.698846058420938,2009,1,24,0,0
2009-01-25,-0.698846058420938,2009,1,25,0,0
2009-01-26,-1.0246748082823816,2009,1,26,0,0
2009-01-27,-1.0246748082823816,2009,1,27,0,0
2009-01-28,-1.0246748082823816,2009,1,28,0,0
2009-01-29,-1.0246748082823816,2009,1,29,0,0
2009-01-30,-1.0246748082823816,2009,1,30,0,0
2009-01-31,-1.0246748082823816,2009,1,31,0,0
2009-02-01,-1.0246748082823816,2009,2,1,0,0
2009-02-02,-0.8453751604342669,2009,2,2,0,0
2009-02-03,-0.8453751604342669,2009,2,3,0,0
2009-02-04,-0.8453751604342669,2009,2,4,0,0
2009-02-05,-0.8453751604342669,2009,2,5,0,0
2009-02-06,-0.8453751604342669,2009,2,6,0,0
2009-02-07,-0.8453751604342669,2009,2,7,0,0
2009-02-08,-0.8453751604342669,2009,2,8,0,0
2009-02-09,-0.6947955807640924,2009,2,9,0,0
2009-02-10,-0.6947955807640924,2009,2,10,0,0
2009-02-11,-0.6947955807640924,2009,2,11,0,0
2009-02-12,-0.6947955807640924,2009,2,12,0,0
2009-02-13,-0.6947955807640924,2009,2,13,0,0
2009-02-14,-0.6947955807640924,2009,2,14,0,0
2009-02-15,-0.6947955807640924,2009,2,15,0,0
2009-02-16,-0.893501900546791,2009,2,16,0,0
2009-02-17,-0.893501900546791,2009,2,17,0,0
2009-02-18,-0.893501900546791,2009,2,18,0,0
2009-02-19,-0.893501900546791,2009,2,19,0,0
2009-02-20,-0.893501900546791,2009,2,20,0,0
2009-02-21,-0.893501900546791,2009,2,21,0,0
2009-02-22,-0.893501900546791,2009,2,22,0,0
2009-02-23,-0.9100809377382676,2009,2,23,0,0
2009-02-24,-0.9100809377382676,2009,2,24,0,0
2009-02-25,-0.9100809377382676,2009,2,25,0,0
2009-02-26,-0.9100809377382676,2009,2,26,0,0
2009-02-27,-0.9100809377382676,2009,2,27,0,0
2009-02-28,-0.9100809377382676,2009,2,28,0,0
2009-03-01,-0.9100809377382676,2009,3,1,0,0
2009-03-02,-0.8824168582442468,2009,3,2,0,0
2009-03-03,-0.8824168582442468,2009,3,3,0,0
2009-03-04,-0.8824168582442468,2009,3,4,0,0
2009-03-05,-0.8824168582442468,2009,3,5,0,0
2009-03-06,-0.8824168582442468,2009,3,6,0,0
2009-03-07,-0.8824168582442468,2009,3,7,0,0
2009-03-08,-0.8824168582442468,2009,3,8,0,0
2009-03-09,-0.6871848889289386,2009,3,9,0,0
2009-03-10,-0.6871848889289386,2009,3,10,0,0
2009-03-11,-0.6871848889289386,2009,3,11,0,0
2009-03-12,-0.6871848889289386,2009,3,12,0,0
2009-03-13,-0.6871848889289386,2009,3,13,0,0
2009-03-14,-0.6871848889289386,2009,3,14,0,0
