,LoadConsumption,Beroepsbevolking|Seizoengecorrigeerd,Werkzame beroepsbevolking|Seizoengecorrigeerd,Werkloze beroepsbevolking|Seizoengecorrigeerd,Prijsindex verkoopprijzen|Prijsindex bestaande koopwoningen,Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. voorgaande periode,Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. een jaar eerder,Aantal verkochte woningen|Aantal verkochte woningen,Aantal verkochte woningen|Ontwikkeling  t.o.v. voorgaande periode,Aantal verkochte woningen|Ontwikkeling  t.o.v. een jaar eerder,Gemiddelde verkoopprijs,Totale waarde verkoopprijzen,CPI | 2015 = 100,CPI afgeleid | 2015 = 100,Jaarmutatie CPI | %,Jaarmutatie CPI afgeleid | %,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bruto binnenlands product,"Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bbp, gecorrigeerd voor werkdageneffecten",Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Totaal,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Goederen,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Diensten,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Huishoudens,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Overheid,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Bedrijven en huishoudens,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Overheid,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Diensten,"Crude oil, average | ($/bbl)","Crude oil, Brent | ($/bbl)","Crude oil, Dubai | ($/bbl)","Crude oil, WTI | ($/bbl)","Coal, Australian | ($/mt)","Coal, South African ** | ($/mt)","Natural gas, US | ($/mmbtu)","Natural gas, Europe | ($/mmbtu)","Liquefied natural gas, Japan | ($/mmbtu)",Natural gas index | (2010=100),euro per m3,euro per m3.1,euro per m3.2,euro per kWh,euro per kWh.1,euro per kWh.2,nat,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,sic,NAO
Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Totaal,0.06247576509305524,-0.050868356811875744,-0.024287213140656724,-0.07007946422464291,0.0026029559685180827,0.1822586431598911,0.24177520023607796,0.17015312135654503,0.03761595701015848,0.09884202598674913,0.02485489104769745,0.07186593047200923,-0.020122430431811236,-0.026311446804154814,-0.007466016339524406,0.047703067751543024,0.6742124662079702,0.48054264239458566,0.4168999955093876,0.6469590832143755,0.301973369066765,0.5976220967669502,0.6742124662079702,0.8652521344270288,0.3327819701412244,0.2893136150455453,0.11607388327903621,1.0,0.9860200889744691,0.053781960700085986,0.0762281524760052,0.1788982087534784,0.19860814656702233,0.01570703292154806,-0.04085605698082203,-0.03882994483723302,-0.05694341158657692,-0.024971196318321016,-0.0467574231581474,-0.038041216573658936,0.100590169346213,-0.154815685278848,-0.23367226135639854,-0.030478262095410873,0.022041775736027613,0.012796558253144939,-0.03429317335638926,-0.0308151941202652,-0.12055936325385248,-0.06890373423915823,-0.04283693271947995,-0.0001368792138680895,-0.0055033570606588525,-0.017591730517844826,0.0431046913931271,0.04556647763536428,-0.0028564961247867803,0.03870713109858702,0.0013506443496840484,-0.009189105073466979,-0.014845827218652612,-0.0008221861349479323,0.000982723652001868,-0.01417030543543533,0.09806734190505115,-0.002087267726729117,0.09751534085412446,0.0005940820108499192,-0.09933757255632347,0.1388097197461815
Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Bedrijven en huishoudens,0.07363116769872531,-0.14330525105853195,-0.12918159169719642,0.03352978456541051,-0.12163093895021548,0.15263457954768966,0.17907892774354625,0.13384517588701844,0.03485416771676838,0.14631765364319255,-0.09486554529050945,0.005327435088532137,-0.11370063214917434,-0.12071616677427419,-0.06743722961605075,-0.009304410775292336,0.7166508970008664,0.5463711552504179,0.49760066408669723,0.6809849851395665,0.3199805015628206,0.6485292763064471,0.7166508970008664,0.8878633888768538,0.4069924391706142,0.39654675071114787,0.04869227944496788,0.9860200889744691,1.0,-0.1010100918418139,0.12970830761403268,0.23988567908941413,0.18026306382333582,0.12623630048531218,-0.019368619940438196,-0.013870067610873586,-0.03354700801599786,-0.009836292339451219,-0.12298347686956096,-0.09580111523650439,0.09018540827674906,-0.20075387904505831,-0.22172504144837762,-0.06551340139027809,-0.09020303781320796,-0.10633671574672648,-0.1284425760545297,-0.03922525781239823,-0.23481059003887292,-0.17183506851667682,-0.10250366907325038,-0.0014623672905625283,-0.006098931938719011,-0.014151941739026258,0.03992709936751123,0.044027800919793914,-0.002159126732404305,0.035563798770452855,0.0009177508518756883,-0.006265390146186294,-0.011041167482816949,0.0006224576824004754,0.0028019914051475663,-0.011343084396253658,0.10226203653830243,-0.08076781166991083,0.100928169186504,-0.07796339116606313,-0.1481402124665486,0.142867396850269
Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Overheid,-0.05344723274005056,0.5805798029818506,0.6447562815043266,-0.5969259896790798,0.7532830095564271,0.23616280537447823,0.4311407609988082,0.25809395405062924,0.025460899788107897,-0.2301486646839134,0.7377944918419389,0.42845714402399804,0.5962243101127989,0.5992942575143679,0.3542449023302049,0.3358460274036882,-0.26331790567033847,-0.3238282781387167,-0.41865209767127354,-0.22815312587527262,-0.020620290521521437,-0.38974375634170955,-0.26331790567033847,-0.22108658112759827,-0.41778829595956224,-0.6100891224637834,0.3811542415288699,0.053781960700085986,-0.1010100918418139,1.0,-0.2814532462902849,-0.28032849454277603,0.12202361611173455,-0.5462538520575063,-0.14784271806198326,-0.16619978673153052,-0.15773090615455818,-0.1137985411321071,0.4725360374645701,0.35943461017217254,0.051272900340094386,0.29113742701430545,-0.03900649833188553,0.21749404075417816,0.7012405108769751,0.7418229334723692,0.590587401225679,0.059046234903326125,0.6687338535331834,0.63803765663923,0.35104754942176747,0.022819296523918155,0.02089807612128429,-0.014558446735454162,0.04004262390410278,0.03527061974762176,-0.0031809828277217867,0.03611748521330775,0.0018747770495240782,-0.007818825745445977,-0.014764951779276923,-0.009696718245086765,-0.002234829918963705,-0.011404737476085135,-0.01884566669410654,0.5134982945519092,-0.016065285317234012,0.5128657419102426,0.2711183105128755,0.018729157287731432
Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden,0.0931633999588057,-0.030443459175410865,-0.07800204139871243,0.2002826123858906,-0.23302383215516362,0.12168893357675029,0.16320295176584984,0.03013655860692001,-0.04774911245993717,0.3016774945038223,-0.16200668663898077,-0.12923726111092249,-0.034183149757989695,-0.0509030639855249,-0.21097462045909665,-0.2527930450646513,0.2913013152603128,0.3553689331099304,0.3607383276487291,0.24370017861203253,0.3531390558315818,0.012821305431786922,0.2913013152603128,0.19288122374784164,0.26691927197601245,0.3788950042600096,-0.23634819582364358,0.0762281524760052,0.12970830761403268,-0.2814532462902849,1.0,0.2704362217366071,0.036756163712358396,0.23969582079260066,-0.19531096719827723,-0.19272442423452796,-0.18723788613774667,-0.20300740901544836,-0.18837446862530763,-0.15938519743279295,-0.21048263538087425,-0.3566930637172895,-0.10985655167603686,-0.32456510178535725,-0.21488963652826834,-0.24530333432577847,-0.35905142201666307,-0.11611552313501541,-0.44206190101261106,-0.3560760528905124,0.010828845439877768,-0.025855810928269336,-0.006801602151485358,-0.05961548391795309,0.24878977589778437,0.21292906292858446,0.0034383364995056458,0.25185415164075814,0.006058372144834368,-0.1096180474755077,-0.08392523663010876,0.03291014688922671,-0.12563653728158092,-0.010376732511115533,0.20857676014658516,0.10089743465913886,0.20161402862703745,0.10640203226842325,-0.42586481282156435,-0.08796738387390932
Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Totaal,0.08227201267144316,-0.4190114776209917,-0.45135642894821043,0.3775916265320528,-0.4195368708359298,0.10785084678435508,-0.056938912617369046,0.008607049194121377,-0.000669014920236929,0.3957104200562345,-0.4038171962710973,-0.14846556303133374,-0.35550236400125446,-0.35700852800884114,-0.2996849816966603,-0.21145558350320226,0.7710008391850554,0.7511704756200623,0.7147909717082416,0.7685575618349993,0.7553891030468454,0.4495384024127919,0.7710008391850554,0.3574195599770025,0.5046962936583449,0.5651941545000702,-0.18023472309379548,0.1788982087534784,0.23988567908941413,-0.28032849454277603,0.2704362217366071,1.0,0.7196558801690348,0.6868585098971495,0.117623646804559,0.12111812215672954,0.10001595490681688,0.13036010957087643,-0.2110654513392764,-0.1604609852353964,0.1666961500939079,-0.19924502403042313,-0.12622930362327767,-0.03010465615736257,-0.41616511859815386,-0.43163559293584575,-0.259469946866918,-0.06878493370834206,-0.4331545336263924,-0.34707277750415133,0.02687665259673369,0.002584464308370148,0.004109308195634926,0.0023382324996125527,-0.033378700892335064,-0.024706149467242387,0.003347804551238805,-0.03518666285315108,-0.0016813809977930636,-0.006567490575090397,-0.005197991677966511,0.0001069383557934372,-0.006301922158093386,-0.005694669021261042,-0.02611713786716357,-0.3299168018549609,-0.027081582053332234,-0.3305385647202615,-0.2488778321982148,-0.01888596308694366
Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen,0.027541542701429264,-0.09458384534801761,-0.08785123490208205,0.031504757703688456,0.05149117894089426,0.14250994763657995,0.12971864370481687,0.12262465634432823,0.042305580633851626,0.26108265746709836,0.0471837205948006,0.08312987284012714,-0.012472486733713912,-0.006995540607131603,-0.10199166073687617,-0.002304249945107522,0.5356840334039679,0.4473507315946045,0.32126965698172505,0.5813614487771112,0.798453020708271,0.12710272503836378,0.5356840334039679,0.2219898203924313,0.17872245337539525,0.12693826236474315,0.03505198890662681,0.19860814656702233,0.18026306382333582,0.12202361611173455,0.036756163712358396,0.7196558801690348,1.0,0.07484746537286319,-0.04785609964714547,-0.05467905891977954,-0.0734067313833703,-0.011778126280780411,0.029283198432306378,0.014110229386374002,0.1415256440541835,-0.03312907173835547,-0.2245660454563786,0.04755542025876668,0.0006360798690378275,0.004201564564701843,0.06107229966471681,-0.08310908840519246,0.03620924526555419,0.04819678413453147,0.32214816920916484,0.008904761340412938,0.01159413001083488,0.003506297194377172,-0.02083655515632385,-0.016466216486670453,0.010797668803217152,-0.0247584389791275,-0.0008708789317163313,-0.047027516138290225,-0.04668113117945601,-0.010278669906016235,-0.04161326726106161,-0.01077258524659123,-0.0025701777655571735,-0.05721589874415085,-0.0016978159206025162,-0.057241294509529875,-0.12910710115853227,-0.093631479638261
Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Diensten,0.08938933218425242,-0.6402300187748237,-0.6774454365420114,0.530313018598887,-0.7386910868996389,-0.04149415593303851,-0.24172913228109796,-0.12085802006614063,-0.05012541032747844,0.2678906075912738,-0.7307487839693222,-0.3445383495727533,-0.6297574621121663,-0.6348345577859023,-0.40875546034724036,-0.35293567863792924,0.5547039907115222,0.6734349081884264,0.7565875499926796,0.4778888073692266,0.3052245820729854,0.5500884889092731,0.5547039907115222,0.3072680793977718,0.6802866067141423,0.7809176753261304,-0.15414157048438093,0.01570703292154806,0.12623630048531218,-0.5462538520575063,0.23969582079260066,0.6868585098971495,0.07484746537286319,1.0,0.1421815934036674,0.1510465792300013,0.13350005137189808,0.13883035435823451,-0.41781495975288835,-0.3262493604689842,0.18262615586534034,-0.23331700710624376,-0.04410567134731059,-0.04641292557060625,-0.6935419235928706,-0.7099662628426675,-0.4816817516667726,-0.0009908625484965664,-0.7132363790905257,-0.6151085619623734,-0.3849595327706812,-0.009926571320424463,-0.008955512424483284,0.012657118428584552,-0.037471612002814084,-0.026250213560002067,0.002771646191563444,-0.03717127759456294,-0.0006907449246350362,0.02760755728967289,0.029752304159240964,0.0068374634326793205,0.02467799618762703,0.009634751152773888,-0.02820410117683122,-0.5685561351146309,-0.03093051654452677,-0.5691949651337133,-0.22580919751152262,0.08633113132972967
"Crude oil, average | ($/bbl)",-0.04174148835204223,-0.03553208541094419,-0.045497404690010054,0.05966605639271427,0.01524698508913585,-0.28831311872117266,-0.3483938075434862,-0.400494345994891,0.018888913089302052,-0.17169337426055878,-0.028431109533828883,-0.23977642691417178,-0.005403610101201982,0.02809958406330796,0.44261800136520113,0.40768500920776785,0.055475720426553285,-0.0420159323155256,-0.02221353722727794,0.09428185162884534,-0.23188859818913618,0.17702702385191915,0.055475720426553285,-0.02526965638415089,-0.2002097314578922,-0.11421136871518504,-0.28211922671464496,-0.04085605698082203,-0.019368619940438196,-0.14784271806198326,-0.19531096719827723,0.117623646804559,-0.04785609964714547,0.1421815934036674,1.0,0.9972292843026487,0.9962433034256094,0.9872567201770246,0.49910354450061845,0.5612480459588952,0.34423499956807285,0.6340547680212917,0.6745689840588498,0.5822681989310354,0.07035396770166452,0.04905955167558064,0.42439145011941504,0.18008135375650972,0.2302589964788417,0.28825128049509896,-0.022448666696760523,-0.016488550291091926,-0.003699148957327515,-0.0039162958854279594,0.07388341593776593,0.06337593930331406,-0.029876434659369365,0.07733292841160473,-0.01631869169818675,-0.015805493881626886,-0.01188817050386044,0.01429341068666947,-0.011458763554568006,-0.014564436523536445,-0.0022306275187526587,-0.15885327413071826,-0.006199930362640306,-0.15896463468940009,0.08296732267919382,-0.07157703588763771
"Crude oil, Brent | ($/bbl)",-0.04011976780459015,-0.036692796509506,-0.051380571665440716,0.07840545021884422,-0.001448085446455394,-0.29547886510740595,-0.36094048589929323,-0.4052008883390867,0.02116601660475828,-0.16564795188550285,-0.041388932538614705,-0.24600641765213338,-0.005737621286210827,0.027410863849313353,0.4425821303303253,0.4068084187877681,0.05535418362423687,-0.043597797623650514,-0.019190660126536547,0.09517476166476745,-0.23557997211656986,0.18191049875824938,0.05535418362423687,-0.02901700713430418,-0.20610903067003175,-0.10871302779637779,-0.3150625630513635,-0.03882994483723302,-0.013870067610873586,-0.16619978673153052,-0.19272442423452796,0.12111812215672954,-0.05467905891977954,0.1510465792300013,0.9972292843026487,1.0,0.9975452402666771,0.9739795535921514,0.48704516797869785,0.5520712241730736,0.3150876696557126,0.6214041987982726,0.6879582994769056,0.5577574283509791,0.060546440347806874,0.034652549590221696,0.4151741581758188,0.17815955566904138,0.21201711564871975,0.2731095831798963,-0.03902796959864133,-0.016093433735992823,-0.003655353783268759,-0.0031474905147973143,0.06610323685048815,0.05635931928252501,-0.029174153432428445,0.06986770088615779,-0.014195231371105834,-0.012647635653247766,-0.009107766035705005,0.014207068748829403,-0.008906699448203511,-0.01307907263552779,-0.005663649495924319,-0.15216475569324747,-0.010026768173122385,-0.15238379823816456,0.07010493415678244,-0.06470472923040879
"Crude oil, Dubai | ($/bbl)",-0.04022100601528072,-0.0032076569153294027,-0.020604297846823137,0.06845507997075545,0.020611328260461068,-0.30041099203070654,-0.36598935058621884,-0.4092426049258225,0.025386526216466428,-0.1730898307416892,-0.01796251699216167,-0.2394800479713112,0.024596751228252174,0.05723478078240932,0.4531342088066368,0.4078572466735818,0.031350513178931436,-0.07600976109961706,-0.05313778492236748,0.07699464754017749,-0.25280563470893214,0.16952428348813214,0.031350513178931436,-0.050630893573994126,-0.2324388805327239,-0.1327150093319699,-0.3219922965954935,-0.05694341158657692,-0.03354700801599786,-0.15773090615455818,-0.18723788613774667,0.10001595490681688,-0.0734067313833703,0.13350005137189808,0.9962433034256094,0.9975452402666771,1.0,0.9709431097712056,0.5012161519251463,0.561291670721438,0.2890704154776832,0.6247608706802713,0.7022649908824704,0.5445673290965671,0.0823187749192395,0.055405912491580125,0.42948171481834424,0.19345664749596647,0.2342949241850118,0.29210658630964464,-0.021236222701963556,-0.014714272256324384,-0.0022454163817698177,-0.0031143021122171342,0.07106393090603064,0.061237379632265394,-0.029082177066379958,0.07429872462671415,-0.015325432851243308,-0.014939844250133843,-0.011409780945835014,0.014265691274176637,-0.010968842502994224,-0.013024878027650316,0.0012228860712515763,-0.12204709315393773,-0.003034683467228936,-0.12208513101181041,0.07687295512750526,-0.07311739170652509
"Crude oil, WTI | ($/bbl)",-0.0443568863109159,-0.06835429747407452,-0.06485435140383355,0.028132695257347955,0.027766674695813728,-0.2615656644685168,-0.3085343007377728,-0.3778654575801297,0.008976711591988177,-0.17351199616478963,-0.024705827426676152,-0.22838817361912245,-0.03724217929693767,-0.0030777189205179237,0.42253123721680014,0.40037246890825223,0.08049750144942419,-0.002798137021531048,0.008173333819588655,0.11003568622081322,-0.20063332125290578,0.17614945125555956,0.08049750144942419,0.006728508733724689,-0.1549380247666474,-0.09813417214594305,-0.19685260953329492,-0.024971196318321016,-0.009836292339451219,-0.1137985411321071,-0.20300740901544836,0.13036010957087643,-0.011778126280780411,0.13883035435823451,0.9872567201770246,0.9739795535921514,0.9709431097712056,1.0,0.5003422436477541,0.5602696970508895,0.4292947911812611,0.6455585645452974,0.6164063201207427,0.6386175751440806,0.06699381806174558,0.05729990020817193,0.42074200222831337,0.1642344300082849,0.24165931483413586,0.29523923908613997,-0.00483600898088087,-0.018512393703246185,-0.005240461236240704,-0.005559002701823242,0.0841207501027255,0.07223784901980677,-0.030920668714384737,0.08738208598904887,-0.019430261801284505,-0.01994231645832357,-0.01526512338065437,0.01413535850950824,-0.014602258915513385,-0.017588419263067572,-0.002081562877814694,-0.20279775627725039,-0.005222641886940549,-0.20286591217678795,0.10221455200853355,-0.07615199527555513
"Coal, Australian | ($/mt)",-0.0674738965610674,0.6060425736738184,0.6623287368387316,-0.5821350696652143,0.7232401521867957,-0.0795818470177361,0.21869189436463612,-0.007531316817061189,0.021537185531050093,-0.3683380319067867,0.6974644931165993,0.25983922395058895,0.6113313843262695,0.650418493759626,0.7808886895131112,0.7390031786640654,-0.25092233322946644,-0.3618545040612801,-0.41220946674678005,-0.17752035200070276,-0.2228449105099685,-0.2553076030951098,-0.25092233322946644,-0.23641573129671636,-0.53551797177977,-0.53995151283063,-0.08471680383296107,-0.0467574231581474,-0.12298347686956096,0.4725360374645701,-0.18837446862530763,-0.2110654513392764,0.029283198432306378,-0.41781495975288835,0.49910354450061845,0.48704516797869785,0.5012161519251463,0.5003422436477541,1.0,0.9651034172845526,0.1394548545199874,0.7684902782443818,0.5799989333194909,0.5680018941584698,0.6634373520465057,0.6548937615989341,0.7722570669775287,0.07497642667736833,0.7084335437754913,0.7341387315950362,0.283442227931076,-0.001090717654673591,0.003573437966907682,-0.023287381450095294,0.02056969007429025,0.013726234445155187,-0.008633684019637182,0.01963171602987393,-0.014204146970532705,-0.03219149076706393,-0.04025930105469761,-0.021494677047526625,-0.018363966751909978,-0.0035398891726988596,0.023496760037604193,0.4907036239763146,0.02013333848707768,0.4910746017312154,0.2724600153493064,-0.015319245375984652
"Coal, South African ** | ($/mt)",-0.06474028491244385,0.49300198343341045,0.5503497096830186,-0.5176564815285772,0.6133383925906144,-0.08035203328302717,0.24167053265499627,-0.012605877725646355,-0.013066889431873018,-0.3340622438078349,0.5916926592877051,0.22419677749714112,0.49122485081393213,0.5329078498272104,0.7423167673197815,0.7330423196714734,-0.20077833356678648,-0.2974362861343151,-0.33258613414642413,-0.13896115245054536,-0.2344605402274542,-0.19391711054415112,-0.20077833356678648,-0.19829762236585918,-0.47444320186851613,-0.4510540893496347,-0.14224507650271573,-0.038041216573658936,-0.09580111523650439,0.35943461017217254,-0.15938519743279295,-0.1604609852353964,0.014110229386374002,-0.3262493604689842,0.5612480459588952,0.5520712241730736,0.561291670721438,0.5602696970508895,0.9651034172845526,1.0,0.20820389149956137,0.7695315413362538,0.6088964702561843,0.6119374647596985,0.5376211947077042,0.5259930647974741,0.662891901894845,-0.057133517582545035,0.5872663120590702,0.611086602493445,0.1890341116022493,0.0020884534462627313,0.005280193411497411,-0.012557247976251587,-0.015185617218157468,-0.01726621406574226,-0.008456215215237373,-0.01720254576103655,-0.01707883608848918,-0.014200197412932741,-0.026496790526650247,-0.02171269028282432,0.0020236891442931533,-0.0025478937532116375,0.02559177021739428,0.39916342918208697,0.022009087256295676,0.39962000703457773,0.25297680335342454,0.004100304541422564
"Natural gas, US | ($/mmbtu)",-0.03919340486666708,-0.46449769110854994,-0.35261154491654934,-0.14585634541278655,-0.0704572092474152,-0.02181611263323362,0.1302842119309918,-0.034248516178360305,-0.13200481337213532,-0.16345829546038748,-0.15048673149035768,-0.07396200792538003,-0.4330737350156837,-0.40133195750241896,0.14032816631805473,0.2628050369070845,0.21376924195117383,0.28486541301067597,0.3181542004189108,0.16752547013495916,0.08015252535712694,0.12949250667438028,0.21376924195117383,0.23474524966599644,0.2738620336947537,0.12209010000387684,0.4039099357285016,0.100590169346213,0.09018540827674906,0.051272900340094386,-0.21048263538087425,0.1666961500939079,0.1415256440541835,0.18262615586534034,0.34423499956807285,0.3150876696557126,0.2890704154776832,0.4292947911812611,0.1394548545199874,0.20820389149956137,1.0,0.44354813449793473,0.04296266083170696,0.8170403748152019,-0.1287341976967981,-0.09850240727987172,0.09857964746624091,-0.16056951409802014,0.009403537335046829,0.02545702310520629,-0.1418966815520865,-0.018190999703078928,-0.020971064029515336,-0.004170402557917553,-0.028998345129603635,-0.02980689243846912,-0.007218015789784991,-0.023668062424758267,-0.02388935529009476,-0.003825538710553101,-0.020418962864572125,-0.011708861660609778,0.024574738768751127,-0.021217219294761343,-0.015552134319956898,-0.5673719640062072,-0.018199541340485157,-0.5676612759089971,0.13779424457938855,-0.07679037423442434
"Natural gas, Europe | ($/mmbtu)",-0.045899537636079145,0.2596487647344056,0.2899604989589938,-0.27311509917209525,0.438824273078007,-0.21956340212631761,0.016086011561944266,-0.16368561485945954,-0.0034285568416727026,-0.35920702268028715,0.3792572747182004,0.06876781716132585,0.28924547847656096,0.334153427497735,0.6935240721276558,0.6487807070224128,-0.25516281185162143,-0.3348671047409758,-0.32682482432682675,-0.18816620655283356,-0.2844993759014921,-0.16341761952718922,-0.25516281185162143,-0.2392836198715679,-0.42893438322373173,-0.4607145790868245,-0.020868597789425937,-0.154815685278848,-0.20075387904505831,0.29113742701430545,-0.3566930637172895,-0.19924502403042313,-0.03312907173835547,-0.23331700710624376,0.6340547680212917,0.6214041987982726,0.6247608706802713,0.6455585645452974,0.7684902782443818,0.7695315413362538,0.44354813449793473,1.0,0.7200451136522971,0.8597171107659548,0.4578961446709094,0.4632066352394556,0.7784254662086509,0.10369493675934445,0.5964313812456684,0.6885527298544338,0.04359987705027027,0.006324963694497545,0.0068438839465643575,0.005757572222180603,-0.05120531341425721,-0.03649447604021772,-0.0015948437484852116,-0.05883674777667477,-0.03758845957380474,-0.008922320288159754,-0.02629757907733582,-0.02880917935296726,0.023294766476334335,-0.003232025081656725,0.09368851953510189,0.09671501452636976,0.08672380267429528,0.09906298005108358,0.26421688518218717,-0.00805527944883752
"Liquefied natural gas, Japan | ($/mmbtu)",-0.037449664963872496,0.3210070858780875,0.25110708169093754,0.07264711741439733,0.20555383173065908,-0.3662235207787589,-0.2630271304131259,-0.2837768361490499,0.037884522807474376,-0.0976402029316308,0.1990391034770596,-0.059573225941099636,0.3508922484399506,0.38582541188200237,0.6072848585587535,0.48330579076178504,-0.2377821972045012,-0.3585540293115756,-0.3177440431148633,-0.15317812406310535,-0.3602705761672647,-0.08241682641018608,-0.2377821972045012,-0.3022768033623388,-0.4841658622838863,-0.33942583845792507,-0.4745418309094654,-0.23367226135639854,-0.22172504144837762,-0.03900649833188553,-0.10985655167603686,-0.12622930362327767,-0.2245660454563786,-0.04410567134731059,0.6745689840588498,0.6879582994769056,0.7022649908824704,0.6164063201207427,0.5799989333194909,0.6088964702561843,0.04296266083170696,0.7200451136522971,1.0,0.4681172539081461,0.3336847015694049,0.3015720166360685,0.5675831747972656,0.21376194924442762,0.3868933252839439,0.48921906378965746,0.0012999649075276362,0.003983103422463206,0.004133477948437481,0.010112162245339758,-0.04380306267055085,-0.034940639619237254,-0.006956863748999745,-0.04834803408616713,-0.016185464683611678,0.015679035882170005,0.004575701919776057,-0.015070004393806203,0.02813914633725382,0.0002879774287591025,0.0352577789258249,0.22999324708039745,0.028992819413763807,0.2307047028329475,0.117552938588094,0.038493418102493446
Natural gas index | (2010=100),-0.05271331481594488,-0.08835156059285416,-0.006686140458251881,-0.258336151751891,0.2379589567777595,-0.1279805874280114,0.12690096974282045,-0.10252470796987305,-0.0761872990228431,-0.3120308062766701,0.15954008146330942,0.014363378067395379,-0.05657033122296532,-0.011542962898979905,0.5227155645854735,0.5647652507844673,-0.035951936497502245,-0.042834561823954884,-0.022346653836273603,-0.02447461090473492,-0.12921052401033994,-0.03605941828539012,-0.035951936497502245,-0.01614393885769539,-0.11355815076184499,-0.21263547709369185,0.19965380667246468,-0.030478262095410873,-0.06551340139027809,0.21749404075417816,-0.32456510178535725,-0.03010465615736257,0.04755542025876668,-0.04641292557060625,0.5822681989310354,0.5577574283509791,0.5445673290965671,0.6386175751440806,0.5680018941584698,0.6119374647596985,0.8170403748152019,0.8597171107659548,0.4681172539081461,1.0,0.2119409104239654,0.23263248251895216,0.5247001866792448,-0.06748522440232968,0.36327994145818154,0.43524186370842954,-0.05344646515770019,-0.00831131533949032,-0.010141277988544048,0.00012917429632942288,-0.061091603157743,-0.05274830804948102,-0.006162966818639466,-0.062071269764590396,-0.035231601077085915,0.0015092863745347982,-0.019593563904998574,-0.02623327573304294,0.03651018419856045,-0.011050747051598113,0.0371745106769533,-0.23648806038169143,0.03269633013062123,-0.23550134427261218,0.24083708164596795,-0.048802820943198245
