fold,train_start,train_end,test_start,test_end,rmse,mape,pcc,prophet_baseline_mape,stacked_rmse,stacked_mape,stacked_pcc,selected_features,forecast_features,prophet_config
3,2010-01-01,2013-07-04,2014-01-01,2014-12-31,21.342665592866013,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bbp, gecorrigeerd voor werkdageneffecten', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Totaal', 'Werkzame beroepsbevolking|Seizoengecorrigeerd', 'Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bruto binnenlands product', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Totaal', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Bedrijven en huishoudens']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2284.1157,31.038078665733337,0.5123489621119285,2237.4294,16.447152197360992,0.369947461473592,,,
1,2010-01-01,2011-11-01,2012-01-01,2012-12-31,15.997432541519052,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'euro per m3.1', 'euro per kWh.1', 'euro per m3', 'Month', 'Week', 'euro per kWh.2']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1818.8158,13.056710362434387,0.6421653515093194,2243.869,20.188862085342407,0.3143445709788694,,,
2,2010-01-01,2012-11-01,2013-01-01,2013-12-31,17.684607991866503,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'Month', 'euro per kWh.2', 'Week', 'euro per m3', 'euro per kWh.1', 'Crude oil, WTI | ($/bbl)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1917.7401,17.635419964790344,0.5763250549302759,1929.3274,14.148896932601929,0.5113598434096523,,,
2,2010-01-01,2012-11-01,2013-01-01,2013-12-31,17.684607991866503,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'Month', 'euro per kWh.2', 'Week', 'euro per m3', 'euro per kWh.1', 'Crude oil, WTI | ($/bbl)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1947.3953,12.6847043633461,0.5223746621744325,1924.0718,12.316769361495972,0.65115910894904,,,
2,2010-01-01,2012-11-01,2013-01-01,2013-12-31,17.684607991866503,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'Month', 'euro per kWh.2', 'Week', 'euro per m3', 'euro per kWh.1', 'Crude oil, WTI | ($/bbl)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1912.086,17.092397809028625,0.6940889178534484,1988.7158,16.69558882713318,0.5173178432603349,,,
4,2010-01-01,2014-11-01,2015-01-01,2015-12-31,13.283304667097434,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Month', 'Week', 'yearly', 'euro per m3', 'euro per kWh.1', 'euro per kWh.2', 'Coal, Australian | ($/mt)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1472.4026,10.945907235145569,0.753860332584684,2108.365,14.69271332025528,0.6740465134180617,,,
9,2010-01-01,2019-11-01,2020-01-01,2020-12-31,13.698032107280214,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'euro per kWh.1', 'euro per m3', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden', 'CPI afgeleid | 2015 = 100', 'CPI | 2015 = 100', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2776.8025,18.930383026599884,0.18316680387872766,2503.0574,23.17994236946106,0.10237456238500535,,,
3,2010-01-01,2013-11-01,2014-01-01,2014-12-31,15.514695506048554,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'trend', 'Month', 'Week', 'euro per m3', 'euro per kWh.2', 'Coal, Australian | ($/mt)', 'euro per kWh.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1739.3906,11.31555289030075,0.7272863044818176,2106.6646,16.005641222000122,0.6851482724564911,,,
3,2010-01-01,2013-11-01,2014-01-01,2014-12-31,15.514695506048554,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'trend', 'Month', 'Week', 'euro per m3', 'euro per kWh.2', 'Coal, Australian | ($/mt)', 'euro per kWh.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2059.55,20.674660801887512,0.7174331965100487,2015.708,16.699126362800598,0.7140106554374103,,,
3,2010-01-01,2013-11-01,2014-01-01,2014-12-31,15.514695506048554,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'trend', 'Month', 'Week', 'euro per m3', 'euro per kWh.2', 'Coal, Australian | ($/mt)', 'euro per kWh.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1606.5924,13.98860514163971,0.664312604925052,1798.3829,12.842588126659393,0.6972867825339766,,,
10,2010-01-01,2020-11-01,2021-01-01,2021-12-31,12.507720027924599,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'Month', 'Week', 'euro per kWh.1', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Huishoudens', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Totaal', 'Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bruto binnenlands product']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1631.5305,10.747034847736359,0.43525034767858595,3134.2485,25.54263174533844,0.07256589183614533,,,
5,2010-01-01,2015-11-01,2016-01-01,2016-12-31,15.595756007408651,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'Month', 'Week', 'euro per m3', 'euro per kWh.1', 'Coal, Australian | ($/mt)', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1834.6628,14.891566336154938,0.5726313415741546,1961.0212,14.34386670589447,0.5046480903430794,,,
4,2010-01-01,2014-11-01,2015-01-01,2015-12-31,13.283304667097434,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Month', 'Week', 'yearly', 'euro per m3', 'euro per kWh.1', 'euro per kWh.2', 'Coal, Australian | ($/mt)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2012.434,20.51287442445755,0.6197062578836728,1747.2249,14.265811443328857,0.6764618594584733,,,
4,2010-01-01,2014-11-01,2015-01-01,2015-12-31,13.283304667097434,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Month', 'Week', 'yearly', 'euro per m3', 'euro per kWh.1', 'euro per kWh.2', 'Coal, Australian | ($/mt)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1519.8688,9.902530908584595,0.7545428264121115,1578.1901,9.814155846834183,0.7163054401496032,,,
4,2010-01-01,2014-11-01,2015-01-01,2015-12-31,13.283304667097434,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Month', 'Week', 'yearly', 'euro per m3', 'euro per kWh.1', 'euro per kWh.2', 'Coal, Australian | ($/mt)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1774.3728,14.985604584217072,0.7336319562019137,1764.3326,12.781497836112976,0.718044070201896,,,
5,2010-01-01,2015-11-01,2016-01-01,2016-12-31,15.595756007408651,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'Month', 'Week', 'euro per m3', 'euro per kWh.1', 'Coal, Australian | ($/mt)', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1797.2783,12.895523011684418,0.5990929118969746,1813.7795,10.999869555234909,0.6413883457072797,,,
6,2010-01-01,2016-11-01,2017-01-01,2017-12-31,14.36778162024066,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'yearly', 'euro per m3', 'trend', 'euro per kWh.1', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden', 'CPI afgeleid | 2015 = 100']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1861.2042,11.674360930919647,0.6823860881989219,1767.7792,11.721503734588623,0.6696622233309201,,,
