,LoadConsumption,Beroepsbevolking|Seizoengecorrigeerd,Werkzame beroepsbevolking|Seizoengecorrigeerd,Werkloze beroepsbevolking|Seizoengecorrigeerd,Werkloosheidspercentage|Seizoengecorrigeerd,Bruto arbeidsparticipatie|Seizoengecorrigeerd,Netto arbeidsparticipatie|Seizoengecorrigeerd,date,Prijsindex verkoopprijzen|Prijsindex bestaande koopwoningen,Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. voorgaande periode,Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. een jaar eerder,Aantal verkochte woningen|Aantal verkochte woningen,Aantal verkochte woningen|Ontwikkeling  t.o.v. voorgaande periode,Aantal verkochte woningen|Ontwikkeling  t.o.v. een jaar eerder,Gemiddelde verkoopprijs,Totale waarde verkoopprijzen,CPI | 2015 = 100,CPI afgeleid | 2015 = 100,Jaarmutatie CPI | %,Jaarmutatie CPI afgeleid | %,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bruto binnenlands product,"Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bbp, gecorrigeerd voor werkdageneffecten",Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Totaal,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Goederen,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Diensten,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Huishoudens,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Overheid,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Bedrijven en huishoudens,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Overheid,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Diensten,"Crude oil, average | ($/bbl)","Crude oil, Brent | ($/bbl)","Crude oil, Dubai | ($/bbl)","Crude oil, WTI | ($/bbl)","Coal, Australian | ($/mt)","Coal, South African ** | ($/mt)","Natural gas, US | ($/mmbtu)","Natural gas, Europe | ($/mmbtu)","Liquefied natural gas, Japan | ($/mmbtu)",Natural gas index | (2010=100),euro per m3,euro per m3.1,euro per m3.2,euro per kWh,euro per kWh.1,euro per kWh.2,nat,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week
2013-04-01 20:00:00,12978.0,9180,8446,734,"8,0","72,7","66,9",2013-04-01,96.8,-1.5,-7.8,6554.0,-26.6,-20.4,214969.0,1409.0,98.67,99.18,2.6,1.1,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,98.85196969697,102.87545454546,101.66136363636,92.01909090909,87.76,82.02,4.1669,12.88,16.2,122.80678946534,0.638,0.55,0.282,0.157,0.094,0.073,0.273709511506254,0.0,0.0,1,2.3,-30,6,7.5,15,4.4,6.0,12,3.0,1,4,2013,14,201314,Monday
2013-04-01 20:00:00,12978.0,9180,8446,734,"8,0","72,7","66,9",2013-04-01,96.8,-1.5,-7.8,6554.0,-26.6,-20.4,214969.0,1409.0,98.67,99.18,2.6,1.1,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,98.85196969697,102.87545454546,101.66136363636,92.01909090909,87.76,82.02,4.1669,12.88,16.2,122.80678946534,0.638,0.55,0.282,0.157,0.094,0.073,0.273709511506254,0.0,0.0,1,2.3,-30,6,7.5,15,4.4,6.0,12,3.0,1,4,2013,14,201314,Monday
2013-04-01 21:00:00,13025.0,9180,8446,734,"8,0","72,7","66,9",2013-04-01,96.8,-1.5,-7.8,6554.0,-26.6,-20.4,214969.0,1409.0,98.67,99.18,2.6,1.1,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,98.85196969697,102.87545454546,101.66136363636,92.01909090909,87.76,82.02,4.1669,12.88,16.2,122.80678946534,0.638,0.55,0.282,0.157,0.094,0.073,0.273709511506254,0.0,0.0,1,2.3,-30,6,7.5,15,4.4,6.0,12,3.0,1,4,2013,14,201314,Monday
2013-04-01 21:00:00,13025.0,9180,8446,734,"8,0","72,7","66,9",2013-04-01,96.8,-1.5,-7.8,6554.0,-26.6,-20.4,214969.0,1409.0,98.67,99.18,2.6,1.1,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,98.85196969697,102.87545454546,101.66136363636,92.01909090909,87.76,82.02,4.1669,12.88,16.2,122.80678946534,0.638,0.55,0.282,0.157,0.094,0.073,0.273709511506254,0.0,0.0,1,2.3,-30,6,7.5,15,4.4,6.0,12,3.0,1,4,2013,14,201314,Monday
2013-04-01 22:00:00,12182.0,9180,8446,734,"8,0","72,7","66,9",2013-04-01,96.8,-1.5,-7.8,6554.0,-26.6,-20.4,214969.0,1409.0,98.67,99.18,2.6,1.1,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,98.85196969697,102.87545454546,101.66136363636,92.01909090909,87.76,82.02,4.1669,12.88,16.2,122.80678946534,0.638,0.55,0.282,0.157,0.094,0.073,0.273709511506254,0.0,0.0,1,2.3,-30,6,7.5,15,4.4,6.0,12,3.0,1,4,2013,14,201314,Monday
2013-04-01 22:00:00,12182.0,9180,8446,734,"8,0","72,7","66,9",2013-04-01,96.8,-1.5,-7.8,6554.0,-26.6,-20.4,214969.0,1409.0,98.67,99.18,2.6,1.1,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,98.85196969697,102.87545454546,101.66136363636,92.01909090909,87.76,82.02,4.1669,12.88,16.2,122.80678946534,0.638,0.55,0.282,0.157,0.094,0.073,0.273709511506254,0.0,0.0,1,2.3,-30,6,7.5,15,4.4,6.0,12,3.0,1,4,2013,14,201314,Monday
2013-04-01 23:00:00,11092.0,9180,8446,734,"8,0","72,7","66,9",2013-04-01,96.8,-1.5,-7.8,6554.0,-26.6,-20.4,214969.0,1409.0,98.67,99.18,2.6,1.1,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,98.85196969697,102.87545454546,101.66136363636,92.01909090909,87.76,82.02,4.1669,12.88,16.2,122.80678946534,0.638,0.55,0.282,0.157,0.094,0.073,0.273709511506254,0.0,0.0,1,2.3,-30,6,7.5,15,4.4,6.0,12,3.0,1,4,2013,14,201314,Monday
2013-04-01 23:00:00,11092.0,9180,8446,734,"8,0","72,7","66,9",2013-04-01,96.8,-1.5,-7.8,6554.0,-26.6,-20.4,214969.0,1409.0,98.67,99.18,2.6,1.1,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,98.85196969697,102.87545454546,101.66136363636,92.01909090909,87.76,82.02,4.1669,12.88,16.2,122.80678946534,0.638,0.55,0.282,0.157,0.094,0.073,0.273709511506254,0.0,0.0,1,2.3,-30,6,7.5,15,4.4,6.0,12,3.0,1,4,2013,14,201314,Monday
2013-05-01 00:00:00,9929.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 00:00:00,9929.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 01:00:00,9417.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 01:00:00,9417.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 02:00:00,9185.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 02:00:00,9185.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 03:00:00,9128.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 03:00:00,9128.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 04:00:00,9179.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 04:00:00,9179.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 05:00:00,9630.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 05:00:00,9630.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 06:00:00,10651.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 06:00:00,10651.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 07:00:00,12417.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 07:00:00,12417.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 08:00:00,13922.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 08:00:00,13922.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 09:00:00,14763.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 09:00:00,14763.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 10:00:00,15030.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 10:00:00,15030.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 11:00:00,15146.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 11:00:00,15146.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 12:00:00,14937.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 12:00:00,14937.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 13:00:00,14982.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 13:00:00,14982.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.5,-0.2,,1.5,1.5,1.1,0.5,0.9,-0.2,-0.1,-0.5,3.2,4.0,0.3,0.3,0.0,0.3,-1.0,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
2013-05-01 14:00:00,14802.0,9179,8432,747,"8,1","72,7","66,8",2013-05-01,95.5,-1.3,-8.4,8333.0,27.1,-18.2,211869.0,1766.0,98.69,99.21,2.8,1.3,0.0,-0.5,-0.5,0.8,1.1,0.0,0.0,-1.6,-0.9,-1.6,0.2,-6.8,-8.0,-1.8,0.9,1.9,2.3,0.4,99.36663341489,103.02695652174,100.31476190476,94.75818181818,87.71,81.79,4.0403,12.29,16.22,118.47814461874,0.638,0.55,0.282,0.157,0.094,0.073,0.6333703637832482,0.0,0.0,1,10.5,24,5,17.4,14,4.0,6.0,19,2.0,5,5,2013,18,201318,Wednesday
